t,B00_z_0000_00,B00_z_0000_01,B00_z_0001_00,B00_z_0001_01,B00_z_0002_00,B00_z_0002_01,B00_z_0003_00,B00_z_0003_01,B00_z_0004_00,B00_z_0004_01,B00_z_0005_00,B00_z_0005_01,B00_z_0006_00,B00_z_0006_01,B00_z_0007_00,B00_z_0007_01,B00_z_0008_00,B00_z_0008_01,B00_z_0009_00,B00_z_0009_01,B01_z_0000_00,B01_z_0000_01
1.32,(2.0971611755508714-2.0946196689476766j),(1.5317449874910514+1.4940421291985277j),(0.607982314784299+0.37156441983888255j),(-0.1954581530383706+0.6782443944933584j),(1.8751758722039114+1.9118574903895211j),(1.8111307320789543+1.5902556436178694j),(-0.18902222486659978-0.16901209860284488j),(-0.10813561086863083-0.05454841205118463j),(1.1554029799389745-0.6878337376993091j),(0.19329163032488994+0.6360083574723798j),(-5.097501968087158+1.6832664016453638j),(-3.351794766699336+1.6853900606375312j),(0.7248305283600983-0.8340591979882023j),(-1.1949511684843435+0.6186810972328981j),(-0.07365088422793269-0.9150736674384681j),(-0.89647283757233-0.683896573821418j),(-0.26580167204820554+0.22894021641999068j),(-0.056846160105829054+1.2577898284935385j),(0.32833500126439724+0.6295453753290673j),(-0.06799112702543962+0.08058529302874096j),(2.0971611755508714-2.0946196689476766j),(1.5317449874910514+1.4940421291985277j)
1.33,(2.0874530775490854-2.079690804015895j),(1.4879711890499108+1.4638622303896924j),(0.6088292143827969+0.3730710751951496j),(-0.19383818369276312+0.6616825508756963j),(1.8541005486760367+1.8851943584059083j),(1.792177233803095+1.5622954347032911j),(-0.18690172370313865-0.17118915149268896j),(-0.10853290208840674-0.06263925112403831j),(1.1524012351609472-0.6897363756455562j),(0.18403483076066546+0.6172315271086896j),(-4.951064479499867+1.8715667885828384j),(-3.2405822678027247+1.7946781590702763j),(0.7176788663607246-0.8282402047119466j),(-1.1876425082725797+0.617911951699611j),(-0.08488352552688318-0.9124374084346853j),(-0.9143336970885374-0.6867175523552913j),(-0.2549575176387302+0.22563775446802625j),(-0.04908866887968464+1.2402457687061785j),(0.3251259899396587+0.6315549546796836j),(-0.06397180037812308+0.06949959422131743j),(2.0874530775490854-2.079690804015895j),(1.4879711890499108+1.4638622303896924j)
1.34,(2.0768081798007745-2.067220773159807j),(1.4472714192561942+1.4347625070395944j),(0.6095136305417921+0.3746775784280799j),(-0.19253374859649336+0.6457833311181038j),(1.8350514094487946+1.8594784168644014j),(1.7749556099484596+1.5354342647722041j),(-0.18479556412742876-0.173371440478192j),(-0.10877320348223114-0.0705332800689729j),(1.1493577506213588-0.6918737723224877j),(0.17510027060813976+0.599314996253945j),(-4.80164029083367+2.0412356877761204j),(-3.1290672629529825+1.8909899200009757j),(0.7109526320166836-0.8225721190567705j),(-1.1805810868545408+0.6171758026716567j),(-0.09585929116071962-0.909693197081827j),(-0.9319367741703749-0.6888693915862942j),(-0.24483801631209023+0.2224040598548899j),(-0.041963888153764846+1.223526631801566j),(0.3218074743835906+0.6335769765332858j),(-0.05999577636883142+0.05885844118487281j),(2.0768081798007745-2.067220773159807j),(1.4472714192561942+1.4347625070395944j)
1.35,(2.0653334385790334-2.0570008521766834j),(1.4093522129780924+1.4067464237489402j),(0.6100463784932835+0.3763774727851615j),(-0.19151595305806024+0.6305096317451354j),(1.8178449097174647+1.8346588680539924j),(1.7593019367691771+1.5096121633786217j),(-0.18269773086831-0.17555831221257592j),(-0.10886000168355667-0.07823485335485415j),(1.146273421164419-0.6942270026193252j),(0.16646901900174563+0.5822080155354838j),(-4.6510921673967385+2.193654263242829j),(-3.0184197946737+1.975445890315522j),(0.7046261468364128-0.8170538086485268j),(-1.1737553023610892+0.6164748690186432j),(-0.10657215995845508-0.9068488887794071j),(-0.9492728289422327-0.6903747253527978j),(-0.23538877753995602+0.21924247080103237j),(-0.03542216336019417+1.207586561739606j),(0.31838765538322683+0.635606598591985j),(-0.056059216341869895+0.04864538379007752j),(2.0653334385790334-2.0570008521766834j),(1.4093522129780924+1.4067464237489402j)
1.36,(2.0531188758670944-2.048835129288476j),(1.373945501060285+1.3798017631855446j),(0.6104377228385804+0.37816446878556637j),(-0.19075793947175915+0.6158240737727293j),(1.8023118042466109+1.8106840224367886j),(1.745066218550089+1.4847685715962602j),(-0.1806028736945601-0.17774881268582135j),(-0.1087970264213374-0.08574926536418094j),(1.1431490996136355-0.6967781691633051j),(0.15812266639609168+0.5658602923053689j),(-4.500887470994468+2.330263495726429j),(-2.9095294998076677+2.049175097881386j),(0.6986743931425207-0.8116823889528391j),(-1.1671533118375108+0.6158099951403272j),(-0.1170194767821815-0.9039118661975191j),(-0.966336535458301-0.691256841064109j),(-0.22655830038708863+0.21615486406168782j),(-0.02941831665035015+1.192379665663701j),(0.31487420734508853+0.6376394101653227j),(-0.0521579823893271+0.038842904753888824j),(2.0531188758670944-2.048835129288476j),(1.373945501060285+1.3798017631855446j)
1.37,(2.040240643404657-2.042539769903751j),(1.3408058142230725+1.3539037364280182j),(0.6106974246182357+0.38003246135055385j),(-0.1902346394184836+0.6016890166475733j),(1.7882954150507513+1.7875021013727421j),(1.7321107608376705+1.4608429751921534j),(-0.17850632846512793-0.1799417209331995j),(-0.1085882403486494-0.0930827399901165j),(1.1399856030045121-0.6995103467148168j),(0.1500432376446109+0.5502218647297503j),(-4.352146049874426+2.4524994683101853j),(-2.803044085435654+2.113274263145375j),(0.6930730428262738-0.8064533544988927j),(-1.1607630739659762+0.6151806710204896j),(-0.1272019498757845-0.9008887903563377j),(-0.9831265578449209-0.6915392501948131j),(-0.21829773119676724+0.21314188903916065j),(-0.02391126412008161+1.1778600764262606j),(0.3112742654733661+0.6396714246212323j),(-0.048287564745018635+0.02943247146149209j),(2.040240643404657-2.042539769903751j),(1.3408058142230725+1.3539037364280182j)
1.3800000000000001,(2.02676358174252-2.037942248742381j),(1.3097077453611439+1.3290175069766765j),(0.6108347839269226+0.38197554433342235j),(-0.18992254893153016+0.588066577447934j),(1.7756501192140706+1.765061879563656j),(1.7203087484557333+1.4377754024010638j),(-0.17640413229850574-0.1821355846979068j),(-0.10823782780138796-0.10024241670891616j),(1.1367837159187923-0.7024075309150313j),(0.14221311825215552+0.5352430017790082j),(-4.20569050710317+2.5617471255684845j),(-2.6994079078395954+2.1687799897362616j),(0.6877984792985397-0.801360705595471j),(-1.1545723895237654+0.614585056183969j),(-0.13712360829580514-0.8977853642861019j),(-0.9996455669962442-0.6912452636503348j),(-0.21056064399579164+0.2102031714284723j),(-0.018863670690340277+1.1639820073357119j),(0.30759441541891985+0.6416990683253755j),(-0.04444301926002792+0.020394595291677028j),(2.02676358174252-2.037942248742381j),(1.3097077453611439+1.3290175069766765j)
1.3900000000000001,(2.0127433535349692-2.034880588071035j),(1.2804436698440607+1.305100244750267j),(0.6108586782176518+0.38398802290967304j),(-0.1897995255426786+0.5749186564764236j),(1.7642400355068815+1.7433131997481603j),(1.7095430069778663+1.4155068156394188j),(-0.17429303308400948-0.18432875766234896j),(-0.1077501823777326-0.10723633308189345j),(1.1335441913890991-0.7054545911760131j),(0.13461499295339385+0.5208741279653515j),(-4.062094800207988+2.659309494926865j),(-2.598898102367+2.2166515025039724j),(0.6828278141202289-0.7963970706881579j),(-1.1485689401356187+0.6140200075418998j),(-0.14679172207610108-0.8946061124706015j),(-1.0159002000031088-0.6903975777209451j),(-0.203302843090555+0.20733749085730505j),(-0.014241638638170625+1.150699802598138j),(0.3038406853127981+0.6437191664482679j),(-0.04061891494157232+0.011708898066204248j),(2.0127433535349692-2.034880588071035j),(1.2804436698440607+1.305100244750267j)
1.4000000000000001,(1.9982282175593151-2.0332026281624143j),(1.2528217160915822+1.2821028037587971j),(0.6107775963963274+0.38606442423538484j),(-0.18984460583834908+0.5622069700644404j),(1.7539378903854521+1.7222073850841197j),(1.6997049285493817+1.393979420171479j),(-0.17217049363054968-0.18651943785392064j),(-0.10712989326304713-0.11407340365475935j),(1.1302677497797782-0.7086372276060436j),(0.12723179587577588+0.5070657716426982j),(-3.9217291301007737+2.746388913074076j),(-2.501657145233537+2.2577613677599264j),(0.6781388996459384-0.7915538246164907j),(-1.1427403258970128+0.61348111114802j),(-0.15621668828354027-0.8913541783956621j),(-1.0319009654036877-0.6890178753119438j),(-0.1964821872751484+0.20454293635191836j),(-0.0100144261351095+1.1379679862900705j),(0.30001854002370437+0.645728926028925j),(-0.03680929142666447+0.003354185152499708j),(1.9982282175593151-2.0332026281624143j),(1.2528217160915822+1.2821028037587971j)
1.41,(1.9832604989545009-2.0327653469605567j),(1.2266639744145953+1.2599710986657764j),(0.6105996687699686+0.38819950673486503j),(-0.1900378423531262+0.549893091132133j),(1.744624045821375+1.701697568979419j),(1.6906935450390024+1.3731369077012574j),(-0.17003469081506462-0.18870570682809354j),(-0.1063817302627839-0.12076339523853001j),(1.126955075989369-0.7119419319506675j),(0.12004667162102206+0.49376853564676093j),(-3.784799993845888+2.824077330187283j),(-2.407721316258671+2.2928920720722825j),(0.673710338862383-0.7868212031139887j),(-1.1370741024522288+0.6129627179219108j),(-0.16541188644901547-0.8880311416244976j),(-1.0476620980079159-0.6871264460337874j),(-0.19005843504177478+0.20181704291898098j),(-0.006154192476805918+1.1257413121565514j),(0.29613287741045774+0.6477259166849954j),(-0.03300762616054893-0.004691475327284799j),(1.9832604989545009-2.0327653469605567j),(1.2266639744145953+1.2599710986657764j)
1.42,(1.9678778018064305-2.0334342393620304j),(1.2018049298406972+1.2386472404395805j),(0.6103326928810799+0.3903882683357822j),(-0.19036015870896397+0.5379384978018078j),(1.7361856731171401+1.6817389575993782j),(1.6824147333945005+1.3529246488496665j),(-0.16788451015164357-0.19088556923447897j),(-0.10551062754654948-0.1273168985752579j),(1.123606815262477-0.7153559526014317j),(0.11304294664643368+0.4809330890128367j),(-3.6513850225476876+2.8933532248165648j),(-2.3170450104313236+2.322736717706801j),(0.6695214934500178-0.7821884139546471j),(-1.1315578181059656+0.6124579834228732j),(-0.17439350700911127-0.8846368549465684j),(-1.0632013674601977-0.6847418276185567j),(-0.18399311016166442+0.19915691206559108j),(-0.0026357669814127144+1.113974816061256j),(0.2921880262804983+0.649708049352521j),(-0.029206810958331324-0.012450667789218467j),(1.9678778018064305-2.0334342393620304j),(1.2018049298406972+1.2386472404395805j)
1.43,(1.952114002320537-2.0350827618044263j),(1.1780901036566271+1.2180704791420447j),(0.6099841552375816+0.3926259539298378j),(-0.190793221973612+0.5263046301426744j),(1.7285160583824444+1.6622890366723702j),(1.6747805397467697+1.3332898452828574j),(-0.1657195362521428-0.19305699238031807j),(-0.10452166614850887-0.1337452964135226j),(1.1202235678441719-0.7188672637782981j),(0.10620411035029939+0.4685101784659118j),(-3.5214627049837723+2.9550831446843273j),(-2.2295211379980686+2.3479024676055555j),(0.6655524909433114-0.7776437451885159j),(-1.126179051529146+0.6119589117802361j),(-0.18318035637859306-0.8811693013333737j),(-1.0785398448726373-0.6818804700551293j),(-0.1782493869826136+0.19655931867451384j),(0.0005635612018237155+1.1026238725075506j),(0.2881877457160402+0.6516735534239008j),(-0.02539913754741687-0.01994653963781165j),(1.952114002320537-2.0350827618044263j),(1.1780901036566271+1.2180704791420447j)
1.44,(1.936000054243918-2.0375918444675984j),(1.155374888193811+1.1981779921022233j),(0.609561248933157+0.3949080622985447j),(-0.19131933126196754+0.514952954927315j),(1.721514026653354+1.6433077313618616j),(1.667708610243692+1.3141816497226906j),(-0.16354003968866276-0.1952179454204268j),(-0.1034200553115292-0.14006072804276243j),(1.11680588265891-0.7224645390274013j),(0.09951380526737937+0.4564506583329665j),(-3.3949373770936466+3.0100263366338704j),(-2.144998008970269+2.368915707041822j),(0.6617842317133106-0.773174670928224j),(-1.1209254505877848+0.6114564039019218j),(-0.19179364210803915-0.8776244697147939j),(-1.093701631800099-0.6785564228546974j),(-0.17279199476078735+0.19402080629884186j),(0.003464234894716393+1.0916442562882167j),(0.28413522539232033+0.6536209526308923j),(-0.02157629161884085-0.02720270756182101j),(1.936000054243918-2.0375918444675984j),(1.155374888193811+1.1981779921022233j)
1.45,(1.9195646327670775-2.040849470956591j),(1.133523559613351+1.1789055478489507j),(0.6090708871473739+0.39723035270604606j),(-0.19192132163995113+0.5038450381025897j),(1.7150834727329156+1.62475752573884j),(1.661121717802477+1.2955512600675805j),(-0.16134696079673713-0.197366437822634j),(-0.10221111280374005-0.1462760503618577j),(1.113354250148998-0.7261371291926818j),(0.09295582576367643+0.4447055374811933j),(-3.271659996143274+3.0588413156317302j),(-2.0632931617369965+2.3862281691501517j),(0.6581983963462017-0.7687679551492475j),(-1.1157847727777859+0.6109403100925477j),(-0.2002567412836754-0.8739962479876954j),(-1.108713555562277-0.6747810450126434j),(-0.16758714030500055+0.1915377726313327j),(0.006084604608720547+1.0809922099970288j),(0.2800330864888135+0.6555490399913103j),(-0.017729354857498447-0.034243160384034826j),(1.9195646327670775-2.040849470956591j),(1.133523559613351+1.1789055478489507j)
1.46,(1.9028346386962234-2.0447503235694247j),(1.1124084538814438+1.1601880698745897j),(0.6085197125188151+0.39958885132360267j),(-0.19258248241305226+0.49294262451765736j),(1.709132987728105+1.6066035466671607j),(1.6549473749593835+1.2773519922829402j),(-0.15914189097489176-0.19950055678268444j),(-0.1009002443754614-0.1524047955855534j),(1.1098690943654734-0.7298750450178276j),(0.08651412458694406+0.4332260418383855j),(-3.151445263484048+3.10209353997602j),(-1.9842046001743672+2.400223495764834j),(0.6547774538440683-0.7644097539507222j),(-1.1107449276879278+0.6103994872148216j),(-0.2085949549193029-0.870276331201978j),(-1.123604834475388-0.6705627365550696j),(-0.1626024481583355+0.18910654663133908j),(0.008441090288926253+1.0706245178395999j),(0.2758833827851006+0.6574568521043999j),(-0.01384881437454793-0.041092159181660544j),(1.9028346386962234-2.0447503235694247j),(1.1124084538814438+1.1601880698745897j)
1.47,(1.885835581107065-2.0491954909570076j),(1.0919092916147966+1.1419601192865925j),(0.6079141023977672+0.4019798576131172j),(-0.19328648889193606+0.4822077243078055j),(1.7035755709733682+1.5888136156200874j),(1.649117523787788+1.259539335506207j),(-0.15692705204107707-0.20161850329173361j),(-0.099492922560803-0.15846112572190302j),(1.106350764367637-0.7336689445142356j),(0.08017282658296733+0.42196369100317704j),(-3.034085646572145+3.1402636102494705j),(-1.9075198734409413+2.411223878153355j),(0.65150467092956-0.7600857166918624j),(-1.1057940218380142+0.6098218605230692j),(-0.21683525059519973-0.8664541425490315j),(-1.1384067159685884-0.6659066900726072j),(-0.15780691747314723+0.186723458550425j),(0.010548331010529639+1.0604985859079168j),(0.2716876015385846+0.6593436430417279j),(-0.009924578929514889-0.04777413539151326j),(1.885835581107065-2.0491954909570076j),(1.0919092916147966+1.1419601192865925j)
1.48,(1.8685918538491255-2.0540922340146976j),(1.0719126379258037+1.1241563114362503j),(0.6072601700075918+0.4043999507597842j),(-0.19401734672671117+0.4716027052037093j),(1.698328417589618+1.571358271011644j),(1.6435682944718002+1.2420709918907273j),(-0.15470527419940205-0.20371862659211162j),(-0.09799466506090102-0.16445978398443992j),(1.1027995249569098-0.737510125192157j),(0.07391624882978563+0.4108703874033722j),(-2.919362804324799+3.1737556008217287j),(-1.83302338418676+2.4194965517647673j),(0.6483641225953787-0.7557810863726517j),(-1.100920406149452+0.6091944902849783j),(-0.22500599503768257-0.8625167646088947j),(-1.1531520898605692-0.6608146603665301j),(-0.15317089465098882+0.1843849038814116j),(0.012419324384280919+1.0505725288286376j),(0.26744666376129195+0.6612088580389516j),(-0.005946001304300852-0.05431358760241937j),(1.8685918538491255-2.0540922340146976j),(1.0719126379258037+1.1241563114362503j)
1.49,(1.8511269190603843-2.059353805107425j),(1.0523114837583587+1.106711678501984j),(0.606563761575255+0.4068459962067898j),(-0.19475934789111612+0.46109038992090323j),(1.6933127723574428+1.5542107629942599j),(1.6382398245885952+1.224906903035521j),(-0.15247997315194303-0.2057994567920421j),(-0.09641101297411682-0.17041604333370294j),(1.0992155467466571-0.7413905211971118j),(0.06772892637490464+0.39989851641076757j),(-2.8070568569041976+3.202905274445284j),(-1.7605022550732126+2.4252600130794235j),(0.6453407039031589-0.7514807995674899j),(-1.0961127262020036+0.6085036432867068j),(-0.23313667772599753-0.8584488782959772j),(-1.1678750782925418-0.6552847502719452j),(-0.14866606071970134+0.1820874020606173j),(0.014065557265042501+1.0408052624568822j),(0.26316092354695286+0.6630521071501534j),(-0.001901906175696225-0.060734977717413006j),(1.8511269190603843-2.059353805107425j),(1.0523114837583587+1.106711678501984j)
1.5,(1.8334634091803383-2.0648993151575903j),(1.0330049354567037+1.089561987587273j),(0.6058304495308611+0.409315152308252j),(-0.19549703737977067+0.4506341576834189j),(1.6884538409139846+1.5373470222956729j),(1.6330761314948825+1.2080092643722151j),(-0.15025512686083023-0.2078597354464558j),(-0.09474750916213247-0.1763456523735013j),(1.0955988955523455-0.7453027053238211j),(0.06159564268642891+0.38900105577146926j),(-2.6969538725992432+3.227988032223326j),(-1.6897510270611857+2.428689892531168j),(0.6424201429055132-0.7471695861479409j),(-1.0913599753142706+0.6077348692869854j),(-0.24125762597911504-0.8542327070763813j),(-1.1826106029866332-0.649311210883779j),(-0.1442654323078786+0.179827650576227j),(0.015497129200717831+1.031156602063691j),(0.25883016614638826+0.6648731389817129j),(0.002219377173668477-0.06706262714169238j),(1.8334634091803383-2.0648993151575903j),(1.0330049354567037+1.089561987587273j)
