t,S_00,S_01
1.1400000000000001,0.2465877609293954,0.7564616569109841
1.1500000000000001,0.2439124897446308,0.7593324928869613
1.16,0.24097521693522708,0.7621051909111916
1.17,0.2378064144048292,0.7648682920940509
1.18,0.23449311419522498,0.7680208905831939
1.19,0.2310810583721686,0.7717299402202891
1.2,0.2275093929454328,0.7757134050107223
1.21,0.2237049901661004,0.7795524559958562
1.22,0.21967748196910725,0.7831739908437262
1.23,0.21551956961051744,0.7869941043503569
1.24,0.21130741829999974,0.7913804209342756
1.25,0.2070039869589599,0.7961044014164863
1.26,0.20253888425694927,0.8007377036472951
1.27,0.19790827508523345,0.8050959135506542
1.28,0.1931752848538832,0.8094174623795425
1.29,0.18841275395810347,0.8141101607239792
1.3,0.1836409412238366,0.8191936991883422
1.31,0.17881819267373572,0.8243747225829932
1.32,0.17391461229452326,0.8292813017087128
1.33,0.1689562131153996,0.8338400637856763
1.34,0.1640200873334745,0.8384599251154139
1.35,0.15917373823066952,0.8435285765732013
1.36,0.1543993330905703,0.8487825432177419
1.37,0.1496553635797377,0.8536705503320168
1.3800000000000001,0.14496497112290552,0.857967227750498
1.3900000000000001,0.1404098741750946,0.8621225220390661
1.4000000000000001,0.13606374569848895,0.8666596330368148
1.41,0.13192437153197115,0.8713086791851881
1.42,0.12796358691896623,0.8754554848780368
1.43,0.1242075318023268,0.8788101406458098
1.44,0.12073164477173291,0.8818691066418884
1.45,0.11760691067087892,0.8852591187080906
1.46,0.11482925851407008,0.8886202017179973
1.47,0.11237431139142846,0.8911665383089787
1.48,0.1102742598446887,0.8927302070361388
1.49,0.10860032776670628,0.8941334221383332
1.5,0.10739458902542358,0.8957566184856006
1.51,0.10663208059846502,0.8969657960529229
1.52,0.10630139847494142,0.8971473767740025
1.53,0.10643044288316897,0.8965439481178569
1.54,0.10705131192160044,0.8956989293616885
1.55,0.10816394292850348,0.8945671113728979
1.56,0.10977212827424693,0.8932670910590115
1.57,0.11186433001145604,0.8916509045759048
1.58,0.11439926756139701,0.8890877573648623
1.59,0.11735934099157576,0.8856004086500069
1.6,0.12077030681207303,0.8819982960425369
1.61,0.12462752621106238,0.8785226619862494
1.62,0.1288790856277755,0.8746618474343706
1.6300000000000001,0.13346461332828397,0.8699743163745135
1.6400000000000001,0.13835774504328688,0.8646826584011968
1.6500000000000001,0.14355247431685403,0.8592031250284274
1.6600000000000001,0.14903543823577123,0.8537747604829318
1.67,0.15474924685056762,0.848161050934562
1.68,0.16067738491741895,0.8425926549321784
1.69,0.1667449766702225,0.8366754197555586
1.7,0.17288175312448023,0.8302309372379545
1.71,0.17907603231764854,0.8236275122685307
1.72,0.18535589946004627,0.8174140380815388
1.73,0.1916770754497103,0.81151887492297
1.74,0.19795083371713823,0.8055021303845438
1.75,0.20409786742251446,0.7991356535452293
1.76,0.21010954241504196,0.7926994678726837
1.77,0.21601795212706854,0.786625043744304
1.78,0.22180728328600688,0.780990106658875
1.79,0.2274387421607167,0.7757120907797526
1.8,0.23283847823601345,0.7705060560019881
1.81,0.23794206272672205,0.7651882930646033
1.82,0.24275530671791803,0.7599599154193645
1.83,0.2473417882617485,0.7552596337051787
1.84,0.25170923762090847,0.751193298536215
1.85,0.25579082820975757,0.7474806321924806
1.86,0.25950475659084277,0.7437844638468475
