t,A_0000,A_0001,A_0002,A_0003,A_0004,A_0005,A_0006,A_0007,A_0008,A_0009,A_0010,z_0000_00,z_0001_00,z_0002_00,z_0003_00,z_0004_00,z_0005_00,z_0006_00,z_0007_00,z_0008_00,z_0009_00,z_0010_00,E
1.53,(-1.979597170052826e-05-0.0005807398541519035j),(0.146315574488507+0.004227535397971728j),(4.471327161034081e-08+1.8022450425615252e-07j),(-0.01301181303625456-0.010462532678296086j),(-0.00010118530940391449+4.639452607043292e-05j),(-0.00397367055192713-0.001580115232526752j),(0.04908518998183653-0.14295729102002214j),(4.918309454173717e-07-1.7925738233301157e-07j),(-0.0004289083547608496-0.0002868864034011952j),(0.00011262061427622624-7.148786021910258e-05j),(-0.0073485127872935-0.0011441347479047063j),(1.0198358418833566+0.9998690254416562j),(0.557880238152397-0.21131717077402404j),(2.341296034708839+2.689621767033574j),(0.8069464583345591+0.15508947444150994j),(1.7116179446927358-0.2660513529037917j),(0.00139592015314676+0.715623063636762j),(0.5396836519720483-0.3862901563407066j),(-1.0909250029201585+2.693204863512668j),(-0.7944631405279109+0.5894046396447067j),(-0.897053088440101-0.7345163856160769j),(-0.33833426556919455-0.24656006505433767j),0.0
1.54,(9.955892962093302e-07-0.0005525184707923293j),(0.1461503732317847+0.000449843019042967j),(3.795979047221475e-08+1.707669283899576e-07j),(-0.011579766842461925-0.01081807213670864j),(-9.584644663085442e-05+3.9355483624842205e-05j),(-0.003804099741617538-0.001606601853752832j),(0.047328930857423186-0.14409829564541923j),(4.6912745926872233e-07-1.61484725094898e-07j),(-0.00040769757290629667-0.00027859973936249466j),(0.00010578125805578384-6.790489806887292e-05j),(-0.007099324017843858-0.0010217994799794194j),(1.0198566112929883+0.9998038274957421j),(0.5585719271916392-0.21085271804221448j),(2.3412975855168847+2.689611257041135j),(0.806809631550554+0.15480182335046164j),(1.7115549658458422-0.26603178722770116j),(0.0015105316543998753+0.7156797768887089j),(0.5388898403270771-0.381122048605706j),(-1.0909150729393795+2.6932127474355045j),(-0.7944657373378134+0.5894729653740295j),(-0.8971251883492818-0.7345589532547974j),(-0.3386226878791739-0.24640780062850942j),0.0
1.55,(2.2441346061890228e-05-0.0005250019506952107j),(0.1459352599511456-0.003311333797385744j),(3.108457020141758e-08+1.616247535604613e-07j),(-0.010114105334337502-0.011186574659641058j),(-9.064463828166985e-05+3.2360863707332755e-05j),(-0.0036390711594700875-0.0016401035413544358j),(0.04553856184061614-0.14519349768745546j),(4.4739135789954723e-07-1.4341551454888791e-07j),(-0.00038676644566976214-0.00027122310202448344j),(9.922665721579875e-05-6.421667604261529e-05j),(-0.006853586274904167-0.0009078909404588466j),(1.0198743987205052+0.9997395862168525j),(0.5593212705178099-0.21038097443623877j),(2.341298829246438+2.689601050528238j),(0.8066579062347461+0.15453628665891467j),(1.7114956397893963-0.2660109779556072j),(0.0016254746250082938+0.7157330190789074j),(0.5380880040339873-0.37588113202693096j),(-1.0909052406053832+2.6932202302779094j),(-0.7944672804953786+0.589540222648536j),(-0.8971954856045475-0.7346007262716379j),(-0.33890954591993716-0.246257065198422j),0.0
1.56,(4.4499292467034486e-05-0.0004981171094884604j),(0.14569699869268207-0.0070519855936367875j),(2.4103920412633036e-08+1.5277278692012057e-07j),(-0.008607722909949773-0.011565856605579296j),(-8.555621135989387e-05+2.5419963945953916e-05j),(-0.003478432048711991-0.0016801388152908j),(0.04372216998370432-0.14624458726582287j),(4.2655627703951586e-07-1.250883246985575e-07j),(-0.00036611622636256074-0.0002646862103890029j),(9.295404286973126e-05-6.043690470927824e-05j),(-0.0066110011475959095-0.0008014849189900824j),(1.0198887610733391+0.9996761278396129j),(0.5601495499052906-0.2098955101045395j),(2.341299695605118+2.6895911481143595j),(0.8064868362182159+0.15429527505289486j),(1.7114402259252666-0.26598842752562296j),(0.0017412011840125968+0.7157823271005066j),(0.5372541794305475-0.37055483931020566j),(-1.090895468830707+2.6932272508090027j),(-0.7944674972095822+0.5896064209857953j),(-0.8972639280574862-0.7346411707239032j),(-0.3391945894695204-0.24610791526554984j),0.0
1.57,(6.713768010731845e-05-0.00047178482955954535j),(0.14546044039196995-0.010766982493400336j),(1.7031362636275955e-08+1.441857409180102e-07j),(-0.007053483239208314-0.011953192060813276j),(-8.055803092207043e-05+1.8541035588955527e-05j),(-0.003321997107400936-0.0017263199959493842j),(0.041887273312686345-0.1472530364923585j),(4.0655770682965125e-07-1.0653332728347672e-07j),(-0.0003457428371778286-0.0002589268204463008j),(8.696023726780497e-05-5.657776770707365e-05j),(-0.00637126558741692-0.0007018155580273951j),(1.0198992793085262+0.9996133100980005j),(0.5610758163857751-0.2093905500753922j),(2.341300120264391+2.689581552681485j),(0.8062925872810166+0.1540812556813966j),(1.7113889755451812-0.2659637008418156j),(0.0018581177901739855+0.715827272517774j),(0.5363662831409788-0.3651338072027348j),(-1.0908857254408777+2.693233751868079j),(-0.7944661387575295+0.589671559352779j),(-0.8973304628422203-0.7346797981211686j),(-0.3394775172658279-0.2459604312779793j),0.0
1.58,(9.033501830357473e-05-0.00044592006005548797j),(0.14524852287406856-0.014450074201734366j),(9.877630318492262e-09+1.3583823329982274e-07j),(-0.0054442192638637695-0.012345312839436877j),(-7.562750007775439e-05+1.1731283504787958e-05j),(-0.003169548488425088-0.0017783532041458728j),(0.040040820827270535-0.14822009947104442j),(3.873329918223301e-07-8.777229177920943e-08j),(-0.00032563686919052335-0.00025389072517503135j),(8.12416537970068e-05-5.2649921743476715e-05j),(-0.006134071908241393-0.000608275352832226j),(1.019905558432705+0.999551022225344j),(0.562116890248269-0.20886097425690558j),(2.341300044859566+2.6895722693741106j),(0.8060719371521743+0.15389675215638288j),(1.7113421318307278-0.2659364252742067j),(0.0019765852419742808+0.715867461566096j),(0.5354041120759534-0.35961187649310383j),(-1.090875983174409+2.693239680364607j),(-0.7944629804844553+0.5897356261658627j),(-0.8973950363754056-0.7347161654252795j),(-0.3397579770066319-0.24581471763040882j),0.0
1.59,(0.00011408007410179235-0.00042043181688286514j),(0.14508227085352063-0.018093890005064645j),(2.650668821159024e-09+1.277047871078684e-07j),(-0.003772733197507882-0.012738408483347934j),(-7.074255998951149e-05+4.996866182102102e-06j),(-0.0030208357995030882-0.0018360383611241734j),(0.03818919250087488-0.14914681229800758j),(3.688213309812827e-07-6.881858539731322e-08j),(-0.0003057835823574241-0.0002495317545422555j),(7.579429698108698e-05-4.866249659522598e-05j),(-0.005899107786319872-0.0005204151514731909j),(1.019907227502118+0.9994891849543239j),(0.5632873610390907-0.20830231743702127j),(2.341299416989801+2.689563305599242j),(0.8058222755096878+0.1537443445527853j),(1.7112999298533536-0.265906290658772j),(0.0020969186776159227+0.7159025351519772j),(0.5343493434325961-0.35398609201127906j),(-1.0908662196828045+2.6932449872782303j),(-0.7944578218037243+0.5897985992908246j),(-0.8974575943562325-0.734749875050352j),(-0.3400355653495726-0.24567090266414876j),0.0
1.6,(0.0001383718722731165-0.00039522318270780846j),(0.1449807959343524-0.02168993877118474j),(-4.6443645781156784e-09+1.197598306810751e-07j),(-0.002031796525573471-0.01312812626224824j),(-6.588168987291834e-05-1.6571042702506042e-06j),(-0.002875576103184056-0.0018992691885564188j),(0.03633819928062705-0.15003399306152002j),(3.509637776815929e-07-4.967717308533949e-08j),(-0.0002861629055171312-0.0002458117755034406j),(7.061376248055916e-05-4.462309510832329e-05j),(-0.005666056260279257-0.0004379441548260785j),(1.0199039396226104+0.9994277505169722j),(0.5645995875618703-0.20771076928351395j),(2.3412981902180974+2.6895546710263956j),(0.8055416039805288+0.15362666940850409j),(1.711262596574365-0.2658730492974417j),(0.0022193875750219716+0.7159321688530408j),(0.533185534694483-0.3482567026286074j),(-1.0908564175305548+2.693249627658767j),(-0.7944504861968305+0.5898604460428464j),(-0.8975180817664252-0.7347805748627727j),(-0.34030982791215836-0.24552913866712148j),0.0
1.61,(0.00016321969531384877-0.0003701913069560045j),(0.1449612966100736-0.02522860894925602j),(-1.2005100685992594e-08+1.1197769765498859e-07j),(-0.00021415000533444618-0.013509571173643552j),(-6.1023906996562465e-05-8.226562123218265e-06j),(-0.0027334539168475877-0.001968033208542965j),(0.034493083087364415-0.1508822418419987j),(3.3370323970969823e-07-3.0344617526833514e-08j),(-0.0002667494363900663-0.00024270069200246067j),(6.569523709270018e-05-4.053779319803382e-05j),(-0.005434595731122805-0.00036072991657385117j),(1.019895371949631+0.9993667026446726j),(0.5660636978775503-0.2070831743439914j),(2.341296324071304+2.689546377587597j),(0.805228536140642+0.15354641972440808j),(1.711230350844929-0.2658365159581001j),(0.002344215751836107+0.7159560729180287j),(0.5318981236316422-0.3424271612578165j),(-1.0908465641951395+2.6932535606262107j),(-0.7944408212133973+0.5899211231865129j),(-0.8975764428702417-0.7348079581811982j),(-0.3405802592717656-0.24538960187386133j),0.0
1.62,(0.00018864308344544698-0.0003452274058126947j),(0.14503905826367736-0.028699168569807657j),(-1.9431958393401387e-08+1.0433262696177233e-07j),(0.0016874963340942073-0.013877305942843584j),(-5.614876668204227e-05-1.4708488027548368e-05j),(-0.0025941212127037565-0.0020424117436123926j),(0.032658516815634024-0.15169194071200554j),(3.169844792633899e-07-1.08090791413343e-08j),(-0.00024751244157847287-0.00024017644497159612j),(6.10334987515503e-05-3.641113984888608e-05j),(-0.005204399962230126-0.00028879834320664523j),(1.019881225688232+0.9993060565681604j),(0.5676875893043851-0.2064170320458944j),(2.341293784040113+2.689538439477382j),(0.804882297514945+0.15350634496433466j),(1.7112034034060712-0.2657965678745858j),(0.0024715813654226275+0.7159739922668013j),(0.5304744283005539-0.33650412485301484j),(-1.0908366520670265+2.693256749370729j),(-0.794428698471178+0.5899805769358123j),(-0.8976326212144744-0.7348317637765557j),(-0.34084630296563884-0.24525249246551473j),0.0
1.6300000000000001,(0.00021467183461452527-0.000320216762222675j),(0.14522745316764035-0.0320897652447366j),(-2.6928144675540666e-08+9.679876283020743e-08j),(0.003680463191756418-0.014225351022962003j),(-5.123636230396708e-05-2.1100909013787987e-05j),(-0.0024571974177931125-0.0021225799167215054j),(0.030838604333692628-0.15246325373624747j),(3.0075411295181233e-07+8.949683915625277e-09j),(-0.00022841585656641539-0.0002382250123315339j),(5.6622916527913054e-05-3.2246157114671915e-05j),(-0.004975138079357181-0.00022233369402177073j),(1.0198612260930682+0.9992458590175223j),(0.5694769284179417-0.20571049669649677j),(2.3412905415790655+2.689530873152796j),(0.8045027255773278+0.15350925105508992j),(1.7111819568886775-0.26575314474669165j),(0.002601616912866452+0.7159857064903373j),(0.5289036470441498-0.33049745440969147j),(-1.0908266784496716+2.693259161152664j),(-0.7944140136560554+0.5900387429541358j),(-0.8976865596284493-0.7348517758720431j),(-0.34110735149089044-0.24511803456984j),0.0
1.6400000000000001,(0.00024134600449285414-0.0002950387258902965j),(0.14553794048392266-0.035387426167307605j),(-3.449965459187789e-08+8.935015478569288e-08j),(0.0057721019948550195-0.014547184594916444j),(-4.6267325289957055e-05-2.7402898492283564e-05j),(-0.002322269413986682-0.002208806651255333j),(0.029036880483506625-0.15319612697157645j),(2.8496061179546396e-07+2.8960315752518675e-08j),(-0.0002094182857197799-0.00023684040899136767j),(5.245745062935535e-05-2.8044340118446446e-05j),(-0.0047464745706362905-0.0001616785811237103j),(1.0198351224683984+0.9991861882221968j),(0.571435151051099-0.20496237748290536j),(2.341286574106546+2.689523697333395j),(0.8040902697506538+0.15355800038644843j),(1.7111662058134927-0.2657062487401648j),(0.0027344092309731192+0.7159910298507346j),(0.5271768584918136-0.32442021496471635j),(-1.0908166455595192+2.6932607673025326j),(-0.7943966865220415+0.5900955463542781j),(-0.8977382002240267-0.7348678241431285j),(-0.34136274630450114-0.24498647626120748j),0.0
1.6500000000000001,(0.0002687159064773604-0.00026956671327946506j),(0.1459800662639678-0.03857805811215325j),(-4.215527128614941e-08+8.196075765024526e-08j),(0.007969794898751784-0.014835742567428496j),(-4.1222825120643285e-05-3.361457625318114e-05j),(-0.0021888915379859705-0.0023014546710271267j),(0.027256311080752132-0.15389028846698932j),(2.695543012261968e-07+4.925986274182535e-08j),(-0.0001904730022862738-0.00023602468684859735j),(4.8530652400207355e-05-2.3805657052528183e-05j),(-0.004518069286576129-0.00010733396942412131j),(1.0198026881680842+0.9991271539109742j),(0.573563462294048-0.20417213847206003j),(2.341281865004786+2.689516933001244j),(0.8036459914067589+0.1536555118111535j),(1.7111563365911215-0.26565594448670676j),(0.0028699994962687863+0.7159898112812089j),(0.5252870215593808-0.31828867559634j),(-1.0908065605260022+2.693261543221028j),(-0.7943766608912785+0.5901509016984368j),(-0.8977874843956009-0.7348797837175503j),(-0.3416117778233195-0.24485808956059954j),0.0
1.6600000000000001,(0.0002968421116901269-0.00024366820761364118j),(0.1465614634487029-0.04164644743527389j),(-4.990656598636052e-08+7.460443154249897e-08j),(0.010280954786967372-0.015083418577023701j),(-3.608456932966771e-05-3.973710846642614e-05j),(-0.002056585581322958-0.0024009805002783643j),(0.025499292914814935-0.15454524826362795j),(2.544873610872163e-07+6.989377352003098e-08j),(-0.00017152794839542576-0.00023578793478912973j),(4.4835664321562645e-05-1.952854917849892e-05j),(-0.004289577440061721-5.995917664183468e-05j),(1.0197637205955907+0.999068897311996j),(0.5758608364942922-0.20333989861073376j),(2.3412764036198617+2.6895106034009197j),(0.8031715638664518+0.15380476064491694j),(1.7111525275220285-0.2656023590839732j),(0.003008383225000231+0.7159819343860947j),(0.5232289754491389-0.31212230942419383j),(-1.0907964353915416+2.6932614683790153j),(-0.7943539046540374+0.5902047129982129j),(-0.8978343528200998-0.7348875751753176j),(-0.34185368542406214-0.2447331704356105j),0.0
1.67,(0.0003257954489783926-0.00021720475887584083j),(0.14728785186853838-0.0445762600740376j),(-5.7767898004785265e-08+6.725494187770631e-08j),(0.012713025271181334-0.015282063988031572j),(-3.0834803503683344e-05-4.5772707681763364e-05j),(-0.001924840790360106-0.002507934463678743j),(0.023767653748790574-0.1551602983947792j),(2.397138256330817e-07+9.091589898762715e-08j),(-0.00015252573505858662-0.00023614827868727778j),(4.1365220011278125e-05-1.5209930827203872e-05j),(-0.004060649606354457-2.0371873302854008e-05j),(1.0197180412039861+0.9990115911527557j),(0.578324017256647-0.20246643172553253j),(2.341270185261696+2.6895047340395073j),(0.8026692723995144+0.15400877866641924j),(1.7111549487965374-0.26554568209557405j),(0.0031495102731348475+0.7159673174408455j),(0.5209994396498273-0.3059437936092899j),(-1.0907862871115468+2.693260526317536j),(-0.7943284097687194+0.5902568737146108j),(-0.8978787454569859-0.7348911645487097j),(-0.3420876574433139-0.24461203880044669j),0.0
1.68,(0.00035565700491455417-0.00019003198380863299j),(0.1481630382433682-0.04735004154718047j),(-6.575641473796704e-08+5.988595936773678e-08j),(0.015273480691232268-0.015422987892585574j),(-2.5456311282353675e-05-5.1724632828737514e-05j),(-0.001793113866290344-0.0026229606863261935j),(0.02206265231948411-0.15573451288587492j),(2.2518958352970544e-07+1.1238849230911292e-07j),(-0.00013340364216892712-0.00023713188140576133j),(3.8111644223973824e-05-1.0845189398751343e-05j),(-0.003830931723092062+1.045191725964332e-05j),(1.0196654954959419+0.998955439660098j),(0.58094751744324-0.20155316652289526j),(2.341263211204057+2.689499352686602j),(0.802142014224701+0.15427065411730942j),(1.711163762494832-0.2654861655510736j),(0.0032932848363606583+0.7159459133920327j),(0.5185970139366368-0.29977900935402085j),(-1.0907761375544152+2.693258704647807j),(-0.7943001922618551+0.5903072667580377j),(-0.8979206015482551-0.7348905633222764j),(-0.3423128311775274-0.24449503851592644j),0.0
1.69,(0.00038651812379616324-0.00016199956591414326j),(0.14918891618256988-0.049949216954806176j),(-7.389205166671768e-08+5.2471060021078123e-08j),(0.017969826115117566-0.015496957110623133j),(-1.9932414358353467e-05-5.759718921669235e-05j),(-0.0016608289651370866-0.0027467970937468606j),(0.020384978337410462-0.1562667477544919j),(2.1087237785435388e-07+1.3438220891299202e-07j),(-0.00011409361850144066-0.00023877294279570655j),(3.506685285103333e-05-6.428185362513167e-06j),(-0.003600065090288633+3.1377818905305947e-05j),(1.019605953023733+0.9989006785602197j),(0.5837236191735112-0.20060218658909404j),(2.341255488684559+2.689494489374309j),(0.8015932985097391+0.15459353170220522j),(1.7111791225869548-0.26542412394599035j),(0.0034395654500862967+0.7159177098573466j),(0.5160221783712104-0.29365704190216024j),(-1.0907660135015331+2.693255995051218j),(-0.7942692922281045+0.5903557644883043j),(-0.8979598596184379-0.7348858284328381j),(-0.3425282928830237-0.24438253738948004j),0.0
1.7,(0.0004184804076459279-0.0001329512554540516j),(0.15036546618500424-0.05235409097838625j),(-8.219753235611805e-08+4.4983725142835705e-08j),(0.020809597338993544-0.015494196189885628j),(-1.4246972477368244e-05-6.339572853477119e-05j),(-0.0015273776977542228-0.0028802754118951186j),(0.01873475248679414-0.15675564101035191j),(1.9672180609564703e-07+1.5697610649177502e-07j),(-9.452228171294154e-05-0.00024111369969664616j),(3.22223529206035e-05-1.9512522571244725e-06j),(-0.003367686370334616+4.1113102686608305e-05j),(1.0195393073892371+0.9988475750786688j),(0.5866423738242126-0.19961623039023393j),(2.341247030904661+2.689490176397244j),(0.8010272463713289+0.15498061258869283j),(1.7112011749328089-0.2653599342417971j),(0.0035881649894410174+0.715882729125596j),(0.5132772933016431-0.2876101805388623j),(-1.0907559466472747+2.6932523932793346j),(-0.7942357738302571+0.5904022287146247j),(-0.8979964574745984-0.7348770622694852j),(-0.3427330777759916-0.24427492717514987j),0.0
1.71,(0.0004516557162117126-0.00010272486944959262j),(0.15169075563901563-0.05454384788076008j),(-9.069836845551794e-08+3.739734133473254e-08j),(0.02380036088717546-0.015404387405918405j),(-8.38438343809442e-06-6.912664885191694e-05j),(-0.0013921191298261202-0.003024321167153565j),(0.01711152642556938-0.15719961265532173j),(1.8269932015355848e-07+1.802576450019787e-07j),(-7.461091834206566e-05-0.0002442044259365195j),(2.9569242597594453e-05+2.5948033095163006e-06j),(-0.003133427587996812+3.8206686848852364e-05j),(1.0194654762439357+0.9987964279403453j),(0.5896916020294083-0.19859869127225308j),(2.3412378570296695+2.689486448312533j),(0.8004485908751435+0.15543515440732722j),(1.7112300572821564-0.2652940358659209j),(0.0037388506692746983+0.7158410281567082j),(0.5103665993624813-0.28167391859066204j),(-1.0907459735990024+2.6932478991538966j),(-0.7941997252992323+0.5904465106956156j),(-0.8980303322063349-0.7348644126735789j),(-0.34292617003248804-0.24417262357359015j),0.0
1.72,(0.0004861661669665386-7.115229168155554e-05j),(0.15316093882243192-0.05649655150613478j),(-9.942285969853609e-08+2.9685200495109447e-08j),(0.02694971401213751-0.015216670762070762j),(-2.3295830922392984e-06-7.479739461687196e-05j),(-0.00125437978186762-0.003179953686333019j),(0.015514282785380099-0.15759686468341313j),(1.6876822633941523e-07+2.043226866641259e-07j),(-5.427548380927043e-05-0.00024810343233167237j),(2.709821118367972e-05+7.220701660247403e-06j),(-0.0028969161304183777+2.1049136830166102e-05j),(1.0193844012889135+0.9987475673695002j),(0.5928568936804748-0.1975536174609226j),(2.341227992188735+2.68948334193981j),(0.7998626770358288+0.15596047125163182j),(1.711265899274619-0.26522693071174297j),(0.0038913440441578316+0.7157926985817292j),(0.5072962174747238-0.27588695342547515j),(-1.0907361358770675+2.6932425165668192j),(-0.7941612589340789+0.5904884511392977j),(-0.8980614201857795-0.7348480729387508j),(-0.343106502788438-0.24407606623206723j),0.0
1.73,(0.0005221441351085826-3.805947269028493e-05j),(0.1547702569025644-0.058189145280085286j),(-1.0840209390306005e-07+2.1820499818924903e-08j),(0.030265284694512746-0.014919643989495959j),(3.931954655478923e-06-8.0416456658178e-05j),(-0.0011134536292240435-0.0033482860966725266j),(0.013941435171579863-0.15794538108078282j),(1.548936853758982e-07+2.292754959627457e-07j),(-3.3426602416834165e-05-0.00025287706668685725j),(2.4799539117296098e-05+1.1938690048643761e-05j),(-0.00265777474711882-1.2127334738497352e-05j),(1.0192960482748583+0.9987013550897369j),(0.5961216079261005-0.19648571206184667j),(2.341217467474855+2.6894808963612213j),(0.7992754618170036+0.15655993367809876j),(1.7113088224396782-0.26515918313859904j),(0.004045321008381533+0.7157378667028232j),(0.5040741488458206-0.2702911864525981j),(-1.090726479914809+2.6932362534801912j),(-0.794120511101975+0.5905278802030943j),(-0.8980896570675985-0.7348282818109027j),(-0.3432729581396347-0.2439857187444594j),0.0
1.74,(0.0005597322535611784-3.266429775679704e-06j),(0.15651103793620783-0.05959745220955437j),(-1.176699469712463e-07+1.3776341797755293e-08j),(0.0337547316430932-0.014501362547151214j),(1.0414217847331143e-05-8.599337218417641e-05j),(-0.0009686021020711877-0.003530525325839357j),(0.012390828163231983-0.1582429278257325j),(1.4104271239704165e-07+2.5522873964637335e-07j),(-1.1969567348857043e-05-0.00025859971379523286j),(2.2663097973643653e-05+1.676254265901695e-05j),(-0.002415621549994004-6.324886803335604e-05j),(1.019200407002061+0.9986581843240099j),(0.5994668731722862-0.19540033306046256j),(2.3412063199448725+2.6894791529214217j),(0.7986935141312593+0.1572369687061887j),(1.711358940196675-0.26509141997177893j),(0.004200411795957536+0.7156766934932736j),(0.5007102749696742-0.26493172312270785j),(-1.0907170570585547+2.6932291219262776j),(-0.7940776422382286+0.5905646174938324j),(-0.8981149777889921-0.7348053234882068j),(-0.34342436714173913-0.24390206865125694j),0.0
1.75,(0.0005990834129728155+3.341275300280629e-05j),(0.1583736968696404-0.06069617488285253j),(-1.2726308288952028e-07+5.525734219794522e-09j),(0.03742574429482978-0.013949339621797707j),(1.7130656472577464e-05-9.153872478300789e-05j),(-0.0008190540854153263-0.003727972101929004j),(0.010859737313109408-0.15848705288870887j),(1.271841769482335e-07+2.823034867275503e-07j),(1.0195659328739561e-05-0.00026535379543836477j),(2.0678350464685953e-05+2.170756060641524e-05j),(-0.002170070013316149-0.0001343999560378035j),(1.0190974913204158+0.9986184797946253j),(0.6028715870823449-0.19430349332204053j),(2.341194592619475+2.689478155227576j),(0.7981240148401606+0.15799505981833098j),(1.7114163578548098-0.2650243305025267j),(0.004356200980618195+0.7156093745974815j),(0.4972163576266386-0.2598568729278625j),(-1.0907079235676203+2.6932211380075164j),(-0.7940328368462773+0.5905984720677416j),(-0.8981373165696945-0.7347795276211061j),(-0.34355950981028044-0.2438256274395621j),0.0
1.76,(0.0006403607617171401+7.216992482616429e-05j),(0.16034673553862383-0.061458895469658104j),(-1.3722095372857626e-07-2.9584098301456717e-09j),(0.041286042814832294-0.01325054612800057j),(2.4094182467466894e-05-9.706414442261268e-05j),(-0.0006640059190932118-0.003942020953465184j),(0.0093448691476948-0.15867508623230359j),(1.1328880298621515e-07+3.106292084828244e-07j),(3.31744466682128e-05-0.00027322977038622497j),(1.883435043914972e-05+2.679057193662357e-05j),(-0.0019207289737338288-0.00022782344454240554j),(1.0189873391294206+0.998582697723241j),(0.6063124165769016-0.19320186059168384j),(2.341182334483198+2.68947794914936j),(0.7975747567542446+0.1588377469599235j),(1.711481172613143-0.26495866648804095j),(0.004512227475816483+0.7155361403309672j),(0.4936060388835196-0.25511814940150057j),(-1.0906991406143103+2.6932123218965214j),(-0.793986303497688+0.5906292424304556j),(-0.8981566069119742-0.7347512693123136j),(-0.34367711512065596-0.24375693054308917j),0.0
1.77,(0.0006837377058929547+0.0001132028681158307j),(0.16241674266840328-0.06185807572101722j),(-1.4758579964337745e-07-1.1703271970635899e-08j),(0.045343378096369555-0.012391410708128903j),(3.1317169715237766e-05-0.00010258230745073058j),(-0.0005026213977720705-0.004174160209399837j),(0.00784236116718049-0.15880413981125333j),(9.932916887908222e-08+3.4034377845274926e-07j),(5.70774948399984e-05-0.00028232613439719184j),(1.7119742882525105e-05+3.202993162616356e-05j),(-0.0016672026302719705-0.00034592053214490377j),(1.0188700123781762+0.9985513258308667j),(0.6097637978338936-0.19210275749432884j),(2.3411696004844207+2.6894785828189582j),(0.7970541446330216+0.15976862653933283j),(1.711553473560594-0.2648952421514742j),(0.004667984534725994+0.7154572556803693j),(0.48989484109357506-0.25077027011844144j),(-1.0906907742839167+2.693202697836081j),(-0.7939382748321572+0.5906567165370105j),(-0.8981727816006331-0.7347209691168132j),(-0.343775861008131-0.24369653734216443j),0.0
1.78,(0.0007292630236930072+0.00015645872328196137j),(0.1645655037524024-0.06188949953339401j),(-1.583882026492551e-07-2.0680258605575194e-08j),(0.049587606491181414-0.011371067641420922j),(3.876285275927889e-05-0.00010812097672930726j),(-0.0003352204491209313-0.004425201773808878j),(0.0063634247530574275-0.15885986369478178j),(8.537722191457889e-08+3.7152115226381035e-07j),(8.19019981039881e-05-0.0002927333457139239j),(1.5575373679495674e-05+3.745568295892598e-05j),(-0.001412128316364786-0.0004895856997059993j),(1.0187453661539045+0.9985247555888683j),(0.6131947465665883-0.1910048080084596j),(2.3411563846124768+2.6894800752336505j),(0.7965737761294318+0.16080073257429955j),(1.7116329200271536-0.2648345879369007j),(0.004823118055984512+0.7153720041157413j),(0.4861188383918242-0.24681990208975263j),(-1.0906828265934791+2.693192221214724j),(-0.7938883884853527+0.5906807123429727j),(-0.8981858387225948-0.7346879259805134j),(-0.3438543347483189-0.2436408657338945j),0.0
1.79,(0.0007768699634350954+0.0002019229952326644j),(0.1667583046002507-0.061575553590358226j),(-1.696222665836209e-07-2.9869146630848766e-08j),(0.05397991687937424-0.010173177503592982j),(4.639881782239175e-05-0.00011368027690841881j),(-0.00016232704281655117-0.004695385412125048j),(0.004929789158896348-0.15881245807847458j),(7.147387874599791e-08+4.0414531273380615e-07j),(0.00010757626685393656-0.0003044829487991145j),(1.42522340851537e-05+4.307982227694748e-05j),(-0.0011605270931808844-0.0006589427593475187j),(1.0186137413182448+0.9985025874627339j),(0.6165619641616137-0.18990189130120075j),(2.341142688438725+2.6894823019296656j),(0.7961475758524954+0.16193321832829385j),(1.7117178961870763-0.26477666361689084j),(0.004977915113880984+0.7152802922295376j),(0.4823316092076405-0.2432171267629124j),(-1.0906751774492054+2.693180916154831j),(-0.7938361452530548+0.5907016142882286j),(-0.8981963905444693-0.734651130160379j),(-0.34391289170866723-0.24358365149994352j),0.0
1.8,(0.000826600905117498+0.00025001272535297807j),(0.16895695666230953-0.060915994471336235j),(-1.8127523197667907e-07-3.9344077765286585e-08j),(0.05849202612109296-0.008752586740801933j),(5.4271950078471105e-05-0.000119216838001859j),(1.73098947381852e-05-0.004985617799880648j),(0.0035423252189413293-0.15864373368729873j),(5.747939717184843e-08+4.3824229523485714e-07j),(0.00013417183443617048-0.0003175786003739278j),(1.311826886596029e-05+4.88836221405495e-05j),(-0.0009137287218823234-0.00085598361449003j),(1.0184761512659781+0.9984840670596596j),(0.619824101132833-0.18880022253148504j),(2.3411286261689055+2.6894851024917172j),(0.7957845704283292+0.1631419991506108j),(1.7118068000468112-0.26472159204149953j),(0.005132720475611269+0.7151841856116299j),(0.47856337362775514-0.23996155748804296j),(-1.0906677474185444+2.693168971707354j),(-0.7937820288432602+0.5907200901440967j),(-0.8982052766764617-0.7346113629434353j),(-0.34395323320585713-0.24352424311924173j),0.0
