t,A_0000,A_0001,A_0002,A_0003,A_0004,A_0005,A_0006,A_0007,A_0008,A_0009,A_0010,z_0000_00,z_0001_00,z_0002_00,z_0003_00,z_0004_00,z_0005_00,z_0006_00,z_0007_00,z_0008_00,z_0009_00,z_0010_00,E
1.54,(0.320880366624191-0.37596129417366403j),(0.00042242871811695574-0.020836257622379464j),(0.10487185322790679+0.22143342112643344j),(0.11272352830383284+0.023510721350921058j),(-0.3648481836842805+0.11879829070657459j),(-0.07489916165811003-0.057437103887322344j),(-0.062343678878470137-0.1426534161998499j),(-0.00017322131100177507+0.0007319172320336798j),(-0.020358382713586+0.26039531917516645j),(0.0012146361608355207-0.0012741565815368562j),(-0.031559099710269864-0.03073656026437558j),(0.44743530588457925+1.026917053959561j),(-0.9087694921735032-0.12914296767222352j),(0.25777728747989576+0.9820514460012392j),(-0.1957122387968635-1.2592679683369472j),(0.5174853602564241+0.9811153554572728j),(0.49916246294616096+0.10057523688617089j),(-0.4545006872962179-0.8527272442807307j),(-0.8884943088197368+1.5894466685968311j),(-0.1566350489049691-0.46563489111860157j),(1.0137659375859196-1.2558032433194022j),(-0.3089772801602304-1.420850076278013j),0.0
1.55,(0.32008430381572955-0.37638934177544425j),(-8.733563331366238e-05-0.020966595894826766j),(0.10511493980277038+0.22039442204941123j),(0.11295774556056093+0.021760196298974747j),(-0.36563973144048634+0.11852626270128944j),(-0.07626235233752916-0.055381513805755594j),(-0.06376414219945903-0.1419734689465038j),(-0.00013904529894868855+0.0007343840440035058j),(-0.015338040564797314+0.2617899174339866j),(0.0011810478157235891-0.0013059805725067857j),(-0.03227243086509063-0.030471807798723497j),(0.44937056296991224+1.025979709721927j),(-0.9080368506973239-0.1270028903830265j),(0.26019415231975845+0.984495927466521j),(-0.19822888259163313-1.2603724844154591j),(0.5189700875878754+0.9788161374239033j),(0.5002908943988879+0.09872114924712531j),(-0.4570336621592564-0.8501777903024262j),(-0.887097815271789+1.5904491755251406j),(-0.15501744455593858-0.4662555839473886j),(1.0130752541368122-1.2571677021051013j),(-0.31209718787432583-1.4203748144087207j),0.0
1.56,(0.3192691112878604-0.37680035006995544j),(-0.0006075875537828136-0.02108741413466337j),(0.10532275950507972+0.21936265418108125j),(0.11316223854274161+0.02000383457376944j),(-0.3664483491798576+0.11827414378076412j),(-0.07756252788869075-0.05326906662127828j),(-0.06517185064649728-0.14128395588788484j),(-0.00010480301635242719+0.0007350609909382459j),(-0.010237560656867414+0.2630622401053559j),(0.0011461960414156356-0.0013366494102588285j),(-0.03298555607743872-0.030194828479462553j),(0.45128825088569247+1.02504028403154j),(-0.9072851847084988-0.1248508958484376j),(0.2626738126439675+0.9869218113759628j),(-0.20076327079570816-1.2614561724186761j),(0.5203961625433836+0.9765031912463175j),(0.5014157124718782+0.09685227415131122j),(-0.4595768290214463-0.8475729215277236j),(-0.8857067132426655+1.5914462282282933j),(-0.1534064338260268-0.4669249676852988j),(1.0123624598491414-1.2585301898632724j),(-0.3152393072504583-1.4198677978282097j),0.0
1.57,(0.3184333785282921-0.3771936797947216j),(-0.001139425328786625-0.021200355332758755j),(0.1054954901067958+0.21833735533386187j),(0.1133395148459339+0.018241137231797773j),(-0.36727529529315867+0.11804298090326351j),(-0.07879816091553835-0.05109973668836547j),(-0.0665667463023441-0.14058783403620437j),(-7.055193344467767e-05+0.000733836961196685j),(-0.0050540393161239705+0.26421651790385814j),(0.0011100845518862584-0.001366143553520694j),(-0.03369930498126015-0.029906380466886186j),(0.45319099433184024+1.024099178506634j),(-0.9065165761372092-0.1226850959619208j),(0.2652219619368249+0.9893328749562059j),(-0.20331588042111728-1.2625225499873716j),(0.5217627619798783+0.9741756253142436j),(0.5025384909339704+0.09496870777008658j),(-0.4621356615720891-0.8449153442748029j),(-0.8843187521450135+1.5924411896532111j),(-0.1518005261366486-0.46764240095860543j),(1.0116287667569699-1.25989226610431j),(-0.3184064307041608-1.419332526646455j),0.0
1.58,(0.31757592658169675-0.3775684949802099j),(-0.001683875295627738-0.02130658112649006j),(0.10563327888231983+0.21731806561269715j),(0.11349158391244882+0.01647167584699067j),(-0.3681215730113501+0.1178339805413094j),(-0.0799670947051472-0.04887376106793201j),(-0.06794903410341992-0.13988764647687804j),(-3.6359525534843096e-05+0.0007306183908336663j),(0.00021459251287280628+0.2652550568812553j),(0.0010727195762011785-0.0013944312454783794j),(-0.03441438926630024-0.029607032882118235j),(0.45508108433454364+1.023156561694747j),(-0.9057324131999344-0.12050369620793142j),(0.26784392916009797+0.9917318698580078j),(-0.20588736935707708-1.2635743226653384j),(0.5230686760148568+0.971832854859684j),(0.5036603113476749+0.09307041800261556j),(-0.46471450414432797-0.8422065442635898j),(-0.8829319721899362+1.5934369539879099j),(-0.1501987435497039-0.4684076893013415j),(1.0108750510091333-1.2612550906242848j),(-0.3216011159556366-1.41877147602718j),0.0
1.59,(0.3166958080497097-0.3779237629498306j),(-0.002241891843415311-0.021406771799742087j),(0.10573624260849303+0.21630462741505685j),(0.11361995703134946+0.014695092510717366j),(-0.36898793040558847+0.11764850868168067j),(-0.08106654322772422-0.04659163952733257j),(-0.06931918183980612-0.13918552236852588j),(-2.3032730100431154e-06+0.0007253292636000897j),(0.005569569267330113+0.26617823842648713j),(0.0010341098585172417-0.0014214685137761693j),(-0.03513140267810367-0.02929716580711294j),(0.4569604782462585+1.0222123690727192j),(-0.9049333903994516-0.11830499566191613j),(0.27054467875301924+0.994120522156242j),(-0.20847857636999176-1.2646133838993896j),(0.5243123080263852+0.9694746019569147j),(0.504781763069174+0.0911572444758685j),(-0.467316571715148-0.8394467866157558j),(-0.8815447043869921+1.5944359466614997j),(-0.14860062076757777-0.46922108515529976j),(1.0101018528692391-1.262619423504943j),(-0.32482568602975936-1.4181860961878554j),0.0
1.6,(0.31579230709092987-0.37825825431993704j),(-0.0028143574130650205-0.021501126282907297j),(0.1058044675645968+0.21529718543093646j),(0.11372564733845097+0.012911099831785369j),(-0.3698748603872262+0.1174880908254131j),(-0.082093091136608-0.04425413454036155j),(-0.07067792015524527-0.13848317694297216j),(3.152933866488604e-05+0.0007179111109429136j),(0.011011290766222606+0.2669845192656717j),(0.000994266658082416-0.0014471991705166357j),(-0.0358508210180144-0.028976970284654926j),(0.45883079974570856+1.021266303046696j),(-0.9041195085248367-0.11608738699031287j),(0.2733288106322863+0.9964995323498989j),(-0.2110905211034533-1.2656408150393574j),(0.5254916746530967+0.9671008955224861j),(0.5059029432483225+0.08922889854462188j),(-0.46994394990537613-0.8366351158547178j),(-0.8801555705441952+1.595440124344185j),(-0.14700620513314047-0.47008328787003256j),(1.0093093767156682-1.2639856251137065j),(-0.32808222925607317-1.4175768123997012j),0.0
1.61,(0.3148649394209196-0.3785705429998258j),(-0.003402082497299061-0.021589362152885823j),(0.1058380095323526+0.21429618664285724j),(0.11380916981632057+0.011119480936440482j),(-0.370782600707812+0.11735441198779956j),(-0.08304269376826875-0.04186227128725311j),(-0.07202624254714093-0.1377819115052455j),(6.504081894739215e-05+0.0007083230120051536j),(0.01653932221029237+0.2676704314621048j),(0.000953203749235794-0.001471554812260638j),(-0.036573002143175756-0.028646448318359226j),(0.46069333883788527+1.020317832952125j),(-0.9032900746514629-0.11384935645055096j),(0.2762005601920621+0.9988685753620842j),(-0.21372440407824145-1.2666568853380944j),(0.5266044057941931+0.9647120713152223j),(0.5070234568286469+0.08728496329145838j),(-0.4725975949796811-0.8337693559056383j),(-0.8787634832680156+1.5964509749472637j),(-0.14541605662974733-0.47099544370285207j),(1.008497491041573-1.2653536561036731j),(-0.3313725992687925-1.4169430249876844j),0.0
1.62,(0.3139134523122046-0.3788590061917366j),(-0.0040058056406461415-0.021670715633085456j),(0.10583689379592205+0.21330238032586607j),(0.11387054129427748+0.009320089468366793j),(-0.3717111339590903+0.11724931669838985j),(-0.08391067714230842-0.03941733765468125j),(-0.0733654053665578-0.1370826134335788j),(9.812367221720598e-05+0.0006965415936258831j),(0.022152394182048944+0.26823058241626035j),(0.000910937421407591-0.0014944548200273237j),(-0.03729818596653035-0.02830541287267127j),(0.4625490518540478+1.019366195053758j),(-0.9024437021410023-0.11158948389105097j),(0.27916379830397464+1.0012263005400206j),(-0.21638160669232367-1.2676610519514724j),(0.5276477446094441+0.9623087719362211j),(0.5081424165473459+0.08532489352676685j),(-0.47527733384657345-0.8308461100954254j),(-0.8773676459633785+1.5974695176231286j),(-0.1438312478812389-0.4719591458188301j),(1.0076657284548787-1.2667230774136162j),(-0.33469841500680203-1.4162831093305206j),0.0
1.6300000000000001,(0.31293782459427405-0.37912182439085224j),(-0.004626193439441487-0.021743941593421648j),(0.1058011151419068+0.21231681804753566j),(0.11390928044839302+0.007512849588686702j),(-0.37266018757300173+0.11717480900099082j),(-0.08469173796146057-0.03692088423575968j),(-0.07469692781822168-0.13638575617940932j),(0.0001306603977763423+0.000682561030340233j),(0.027848402645769273+0.2686576548657904j),(0.0008674864791191466-0.0015158063592941268j),(-0.038026494456820166-0.027953487872866875j),(0.4643985614517233+1.0184103925456498j),(-0.9015783106414245-0.10930644275122481j),(0.2822220313171173+1.0035703316550468j),(-0.2190636912208552-1.2686519599383828j),(0.5286185475191876+0.9598919468288549j),(0.5092584429352901+0.08334801578874228j),(-0.47798186405840565-0.8278607611527328j),(-0.8759675528336651+1.598496302765266j),(-0.14225336415194084-0.47297643429079816j),(1.0068132856782834-1.268093050267985j),(-0.3380610607136571-1.4155944158606732j),0.0
1.6400000000000001,(0.31193826665358065-0.3793569813852986j),(-0.0052638405418268435-0.021807313550317522j),(0.10573063785934868+0.21134085366796435j),(0.11392440780149052+0.00569775597596088j),(-0.373629233821683+0.11713305245366633j),(-0.08537994361159042-0.034374724330041934j),(-0.07602259196051939-0.1356913992673786j),(0.00016252348984909914+0.0006663930443793921j),(0.033624408947497735+0.26894240688552484j),(0.0008228722419829233-0.0015355043799967695j),(-0.03875793163858646-0.027590108205052262j),(0.46624215661470664+1.017449195551159j),(-0.9006911260869975-0.10699900006147574j),(0.28537840105804857+1.0058972669026176j),(-0.22177240081617894-1.2696274422607372j),(0.5295132842043293+0.9574628522787695j),(0.5103696643170221+0.08135352834338584j),(-0.48070875381137185-0.8248074712079595j),(-0.8745629888807122+1.5995314120082569j),(-0.14068450334666394-0.4740497960993476j),(1.0059390235492571-1.2694623361769044j),(-0.3414616859375833-1.4148732700643543j),0.0
1.6500000000000001,(0.3109152204335403-0.3795622642561449j),(-0.005919269647750473-0.021858623666703856j),(0.10562539573972958+0.21037614333977625j),(0.1139144457231454+0.0038748738261882992j),(-0.37461748981746673+0.1171263701287372j),(-0.0859687321616949-0.031780933943521286j),(-0.07734444270549885-0.13499918829533247j),(0.00019357543758205818+0.0006480669056706067j),(0.0394766398150462+0.26907367188747167j),(0.0007771185447025073-0.0015534316165292613j),(-0.03949238359216985-0.02721451971616405j),(0.4680797926530603+1.0164811411229477j),(-0.8997786806982875-0.10466601644319828j),(0.28863568483079216+1.0082026789023042j),(-0.22450965950782564-1.2705845197834666j),(0.530328037606343+0.9550230514138849j),(0.511473716810757+0.07934050118450489j),(-0.48345444194550813-0.8216791817932505j),(-0.873154029904812+1.6005744582277759j),(-0.13912727601070413-0.47518216513282935j),(1.0050414670200427-1.270829296936175j),(-0.3449012055314767-1.4141149724815232j),0.0
1.6600000000000001,(0.3098693594345326-0.3797352633774033j),(-0.006592931508967146-0.021895182752019095j),(0.1054852920769715+0.20942464550812118j),(0.11387741842968509+0.0020443388528062247j),(-0.37562391751288166+0.11715724461278125j),(-0.08645091236390257-0.029141851788630817j),(-0.07866478781886913-0.13430835493432114j),(0.0002236687250440846+0.0006276294318371809j),(0.045400487357993936+0.2690383586208168j),(0.0007302517370726091-0.0015694585877438993j),(-0.04022961845371025-0.02682577921396926j),(0.46991109120311486+1.015504533242981j),(-0.8988368129821587-0.10230644610877832j),(0.29199629541683686+1.0104811146977941j),(-0.2272775722025137-1.2715194012745217j),(0.5310585039272706+0.9525744142043948j),(0.5125677443283814+0.07730787603371293j),(-0.4862142379446924-0.8184676138424962j),(-0.8717410425047124+1.601624585540592j),(-0.13758480532984252-0.47637692218735406j),(1.004118805157655-1.272191894627273j),(-0.3483802996529035-1.413313798705888j),0.0
1.67,(0.3088015887139004-0.3798733724160292j),(-0.007285204929038152-0.021913820262209352j),(0.10531019966743661+0.2084886209106747j),(0.11381085198418914+0.00020635728669024175j),(-0.37664722370065234+0.11722831800663334j),(-0.08681866365347367-0.026460079284243404j),(-0.07998619792000024-0.13361771692859908j),(0.00025264583122632667+0.0006051449881984766j),(0.05139050906768753+0.26882145117192435j),(0.0006823006839790625-0.0015834435969512674j),(-0.040969286415146924-0.026422754467065296j),(0.4717353402274685+1.0145174428225285j),(-0.8978606677317732-0.09991933686159307j),(0.29546228107513683+1.0127260957568909j),(-0.2300784246841493-1.2724274834048728j),(0.5316999926297219+0.9501191174627674j),(0.5136483985754542+0.07525446634042972j),(-0.4889823219366443-0.8151632676913324j),(-0.8703246840776172+1.6026804693045684j),(-0.1360607271303454-0.4776378949667921j),(1.0031688911438823-1.2735476916173507j),(-0.35189941376410055-1.4124629993849045j),0.0
1.68,(0.30771304488595-0.3799737883319211j),(-0.007996396763331326-0.021910884299728393j),(0.10509996080992709+0.20757063257763797j),(0.11371177429648906-0.0016387941238458908j),(-0.3776858600136997+0.11734239192538531j),(-0.08706353614880014-0.023738480555671557j),(-0.08131150648192345-0.13292567809562505j),(0.00028033923004221797+0.000580695487769912j),(0.05744042781724135+0.2684060089643363j),(0.0006332967653988221-0.0015952327319202382j),(-0.04171091972421846-0.026004124204879957j),(0.47355149401498725+1.013517707702162j),(-0.8968446960265917-0.09750383009601093j),(0.2990353255421115+1.0149301179715142j),(-0.23291468361382645-1.2733033507485103j),(0.532247426436875+0.9476596448437442j),(0.5147118390512063+0.07317895728188098j),(-0.4917517446929256-0.8117554230771407j),(-0.8689059028191854+1.603740316118662j),(-0.13455918987896406-0.4789693580827737j),(1.0021892422752843-1.274893850559236j),(-0.3554587586319751-1.4115548002197769j),0.0
1.69,(0.30660509612195125-0.3800335113779206j),(-0.008726741919020982-0.02188224161353766j),(0.10485438730568529+0.20667354583173805j),(0.1135767151231685-0.0034907681130499912j),(-0.3787380229251403+0.11750242749838602j),(-0.0871764506514055-0.020980182434667725j),(-0.082643809831331-0.13223022832606218j),(0.00030657139032747347+0.0005543803912629649j),(0.06354313186153687+0.2677731667587726j),(0.0005832738763999703-0.0016046598648779707j),(-0.042453932684462764-0.02556837811767146j),(0.475358173180805+1.0125029326517576j),(-0.8957826552323724-0.0950591607973918j),(0.3027167480316452+1.0170846516577006j),(-0.2357889965298267-1.274140775782444j),(0.5326953413324756+0.9451987868443411j),(0.5157537330485408+0.0710799057630988j),(-0.4945144276289395-0.8082321391390481j),(-0.8674859377235322+1.6048018638229244j),(-0.1330848546829351-0.48037603305468857j),(1.0011770399631936-1.2762271343914322j),(-0.35905831032810465-1.4105804019654569j),0.0
1.7,(0.3054793421501373-0.3800493450998125j),(-0.009476403355087967-0.021823277599106242j),(0.10457326045839366+0.2058005282882276j),(0.11340170606756309-0.005349146897731624j),(-0.3798016537482871+0.11771154536924128j),(-0.08714769864594502-0.018188574459424074j),(-0.08398646714857622-0.13152894358377787j),(0.0003311547758400927+0.0005263167070851695j),(0.0696906748372231+0.26690213465313145j),(0.0005322684271417102-0.0016115466525099121j),(-0.04319762165521706-0.025113816856528394j),(0.47715366466632325+1.0114704893704949j),(-0.8946676090011724-0.09258465754208675j),(0.30650750323508785+1.0191801415556019j),(-0.23870419184761954-1.2749327188867032j),(0.533037886560838+0.9427396408038479j),(0.5167692556540325+0.06895574041692136j),(-0.49726116280393123-0.8045802544179272j),(-0.8660663185832277+1.605862381498501j),(-0.13164289528998013-0.48186308830968627j),(1.0001291297337154-1.2775439063381189j),(-0.36269781022873704-1.4095299804306451j),0.0
1.71,(0.30433761425570477-0.38001789633632466j),(-0.010245472082319644-0.02172889629841091j),(0.10425633107417473+0.20495504985488505j),(0.11318228057976056-0.007213442177262094j),(-0.38087443863664877+0.11797302569581396j),(-0.0869669423002056-0.01536730887457255j),(-0.08534310046767354-0.13081898590584387j),(0.00035389184526035867+0.0004966389913401183j),(0.07587427576271655+0.26577019808248875j),(0.0004803193428743703-0.0016157025359597962j),(-0.04394116505161789-0.02463855203336977j),(0.47893592173921146+1.0104175164868565j),(-0.8934919272713461-0.09007974249743828j),(0.3104081813212542+1.021206006829487j),(-0.24166327885986205-1.2756713283443377j),(0.533268824626844+0.9402856109038281j),(0.5177530897479288+0.06680476160399303j),(-0.4999816129209879-0.8007853868563964j),(-0.8646488659892982+1.606918669467631j),(-0.130238998088306-0.48343613918267603j),(0.9990420212277273-1.2788401299091507j),(-0.3663767650147907-1.4083926864777896j),0.0
1.72,(0.30318197528081375-0.37993557521912824j),(-0.011033967163309896-0.021593520399936086j),(0.10390331946159116+0.2041408827320145j),(0.11291347395660065-0.009083095133574387j),(-0.38195380858393024+0.1182903081502239j),(-0.0866232144651058-0.012520300631184852j),(-0.08671759467629848-0.1300971034025362j),(0.0003745750521908379+0.00046549934782746087j),(0.0820843190382011+0.2643527178190987j),(0.0004274680639394006-0.0016169247408296455j),(-0.044683623344601145-0.024140506220944977j),(0.48070256399340683+1.0093409195586287j),(-0.8922472862675465-0.0875439314217801j),(0.31441900793642447+1.023150641067741j),(-0.2446694477363992-1.276347940341416j),(0.5333815312959438+0.9378404081681194j),(0.5186994260041483+0.06462514141276433j),(-0.5026643113270384-0.7968319337988194j),(-0.8632356913312255+1.6079670592936486j),(-0.12887936210660467-0.48510124791632686j),(0.9979118882008793-1.2801113689000587j),(-0.3700944466718543-1.4071566460230867j),0.0
1.73,(0.3020147196245877-0.3797985951728374j),(-0.011841835712459113-0.021411091238673855j),(0.10351391543164573+0.20336210141244584j),(0.1125898233416752-0.01095747643116319j),(-0.3830369394240323+0.11866699191884794j),(-0.08610491867469589-0.009651727386772495j),(-0.08811409751578762-0.1293596302573352j),(0.0003929868451563804+0.0004330674280429049j),(0.08831035444562801+0.2626231299723933j),(0.0003737585457693766-0.001614998277179769j),(-0.045423939060902016-0.02361741295283381j),(0.4824508773491144+1.0082373710729018j),(-0.8909246685007246-0.08497683366443735j),(0.31853984420434395+1.0250014122828643j),(-0.24772606952426357-1.276953078967027j),(0.5333689955941554+0.9354080504628335j),(0.5196019628902826+0.06241492365949195j),(-0.5052966620128534-0.7927030719913057j),(-0.8618291967969468+1.6090034137809814j),(-0.1275706990140532-0.4868649236610674j),(0.9967345685235939-1.2813527873920494j),(-0.3738498924901869-1.4058089600364807j),0.0
1.74,(0.30083837324311363-0.3796029729150095j),(-0.012668952895974207-0.021175068796123974j),(0.10308777829778129+0.20262308268153462j),(0.11220536772532806-0.012835886217084924j),(-0.3841207518310518+0.11910683570231995j),(-0.08539982914615774-0.006766029505286736j),(-0.08953701958113866-0.1286024867269256j),(0.0004088996676041196+0.00039953043117821574j),(0.09454109714871611+0.2605529459889827j),(0.0003192372588879961-0.0016096959395287636j),(-0.04616093678305504-0.023066816723446452j),(0.48417781405280685+1.0071033104460687j),(-0.8895143627681295-0.08237815216572641j),(0.32277018672622315+1.0267446629114747j),(-0.25083669614767556-1.277476456213279j),(0.5332238198080651+0.9329928624963557j),(0.5204539066675946+0.060172023888238786j),(-0.5078649396130454-0.7883807575817101j),(-0.8604320753728552+1.6100231269751513j),(-0.1263202331203139-0.4887341224750859j),(0.9955055641810661-1.2825591497520048j),(-0.377641905064718-1.4043357045416645j),0.0
1.75,(0.29965569364944183-0.3793445284561449j),(-0.013515121931868612-0.020878431700293857j),(0.10262453687588084+0.2019285056171621j),(0.11175364794465517-0.014717554120957703j),(-0.3852019113192817+0.11961375771553076j),(-0.08449509077980491-0.0038679100571186176j),(-0.09099103432101033-0.1278211791411963j),(0.0004220759579034729+0.0003650931041212159j),(0.1007644276929516+0.25811175265265507j),(0.00026395318891008065-0.0016007783068535133j),(-0.04689332314939405-0.0224860729880235j),(0.4858799926772249+1.0059349440238265j),(-0.8880059641533085-0.07974768345695496j),(0.3271091675807379+1.0283657098143055j),(-0.25400506040804327-1.2779069719753j),(0.532938219484827+0.9305994758193457j),(0.5212479713910197+0.057894229370873844j),(-0.5103542894060688-0.7838457261196331j),(-0.8590473108437993+1.6110211241627745j),(-0.12513570137553415-0.49071624732433067j),(0.9942200412732634-1.2837248206324832j),(-0.3814690522950475-1.4027219306160783j),0.0
1.76,(0.2984696699135861-0.3790188850996873j),(-0.014380074089962273-0.020513677225698582j),(0.10212378948426744+0.20128335158973537j),(0.11122770668350447-0.01660163925496136j),(-0.3862768282432109+0.12019183568762823j),(-0.08337721915908267-0.0009623348190989645j),(-0.09248107803772246-0.12701079990324063j),(0.00043226814934614106+0.0003299777414557863j),(0.10696739200558808+0.25526721208437647j),(0.00020795783654157596-0.0015879937425891904j),(-0.04761968685405225-0.021872348162635925j),(0.4875536981213769+1.0047282450811752j),(-0.8863883740261068-0.07708531766042209j),(0.33155555432402906+1.0298488442762068j),(-0.2572350759839625-1.278232714051238j),(0.5325040234321633+0.9282328288247368j),(0.5219763789091653+0.055579199107072354j),(-0.5127487273142197-0.7790774925564209j),(-0.8576781777930833+1.611991861871561j),(-0.12402535337034643-0.4928191480825093j),(0.9928728300149257-1.2848437649717177j),(-0.3853296673854456-1.4009516643909112j),0.0
1.77,(0.29728408814855456-0.3786283844506013j),(-0.015251861599300868-0.02008119005251538j),(0.1015901147026604+0.2006895330262408j),(0.11062597018207784-0.018483887487571682j),(-0.38734220941342795+0.12083807572202673j),(-0.08204550896447911+0.001939687421030289j),(-0.094005614167824-0.1261620345802344j),(0.0004395250291319027+0.00029438233827078144j),(0.11311335160627202+0.25201645301012676j),(0.00015139666755632688-0.0015713126800029724j),(-0.04833752715742376-0.02122508634533875j),(0.4891973209615499+1.0034834368948684j),(-0.8846657069030371-0.07439584644078052j),(0.336092835718969+1.0311947006207984j),(-0.2605216731144072-1.2784466988703829j),(0.5319236958034507+0.9258931933089317j),(0.5226318353793938+0.05323166614582691j),(-0.5150284129020322-0.7740773556655365j),(-0.8563237463969595+1.612929679104717j),(-0.12300298644254774-0.4950403873896818j),(0.9914653096681536-1.2859099702470698j),(-0.38921453986242144-1.399018434747985j),0.0
1.78,(0.2961038855225466-0.3781815780123809j),(-0.016111324157297643-0.01958729899106633j),(0.10103496228363879+0.20014484324776657j),(0.1099551079652439-0.020359180705265066j),(-0.3883944989937285+0.12154359446758499j),(-0.08051407670152289+0.004817982040944269j),(-0.09555868235195364-0.125264728714195j),(0.0004442134129085766+0.0002584825573649093j),(0.11914835679060638+0.2483975712688135j),(9.454077483049229e-05-0.0015508929943170153j),(-0.04904524571217433-0.020546475271332163j),(0.49081578928090963+1.0022052541243311j),(-0.8828612510525475-0.0716927710185061j),(0.34070044267199256+1.0324225210644526j),(-0.2638517655003441-1.2785553993854986j),(0.5312108307258577+0.92358312976487j),(0.523214219929269+0.05086347102196065j),(-0.5171825754476184-0.768876704367515j),(-0.8549739881610543+1.6138347128437183j),(-0.12208356563163315-0.4973680995509149j),(0.990010756883671-1.2869228601610128j),(-0.39311272294714306-1.396932658285569j),0.0
1.79,(0.2949334723527048-0.3776742275464049j),(-0.01696295938328575-0.019021861572337463j),(0.1004621230581169+0.19965238753661707j),(0.10921288781029238-0.022229807698729835j),(-0.3894284911327109+0.12231328742365719j),(-0.0787748035562231+0.0076600456740857255j),(-0.0971477660201892-0.12431778936356423j),(0.0004461704275289004+0.00022253973448955184j),(0.1250635543675691+0.24439986502120967j),(3.7539302713547975e-05-0.0015264636559204686j),(-0.04974417106482164-0.019834498247125295j),(0.4924121846779834+1.0008903388326127j),(-0.8809715280967501-0.06898318845138415j),(0.3453923272459467+1.0335210864427085j),(-0.26722959350167075-1.278560161812309j),(0.5303595399437573+0.9213198727240453j),(0.5237266541830586+0.04847350996780917j),(-0.5192132862083405-0.7634704985486659j),(-0.8536243158447996+1.6147106476240507j),(-0.1212703535923637-0.49981046421625286j),(0.9885135190060561-1.2878849318324488j),(-0.3970300625436468-1.3946901812397423j),0.0
1.8,(0.29377749954920557-0.37710289008858355j),(-0.017809040389100975-0.018375940858765816j),(0.09987558385996882+0.19921496485509202j),(0.10839689720726568-0.024096799571253026j),(-0.3904388462502406+0.12315106018814234j),(-0.0768214230948571+0.010452689899322907j),(-0.09877913280501391-0.12331847716260122j),(0.00044527104108480744+0.00018681588491253047j),(0.13084678460627253+0.2400139346515097j),(-1.9426172338880864e-05-0.001497811318481637j),(-0.05043496115305687-0.019087234845050365j),(0.49398841085803163+0.9995354830834625j),(-0.8789927692699779-0.06627331833261427j),(0.350179269751361+1.0344796421936426j),(-0.27065859629585654-1.2784607120637026j),(0.5293650150319854+0.9191202417508227j),(0.5241719979508597+0.04606135155946136j),(-0.5211191915818506-0.7578536928105956j),(-0.8522715697244557+1.6155605431384819j),(-0.12056813363430546-0.5023745591589579j),(0.986977419690641-1.2887981167112845j),(-0.40097031399101923-1.3922858921741594j),0.0
1.81,(0.2926408844765594-0.37646528800685536j),(-0.018648954925841017-0.017642268782394378j),(0.09927977030936279+0.19883490082344257j),(0.10750482171035126-0.025959724390764414j),(-0.39142012617429744+0.12405943426409524j),(-0.07465020834938864+0.013181770679195962j),(-0.10045745612681908-0.12226215604319943j),(0.00044144400076373194+0.00015157144416261728j),(0.13648131104077926+0.23523321266223532j),(-7.613710573531096e-05-0.0014647931465369684j),(-0.05111752976868832-0.018302985852510802j),(0.49554527185001873+0.9981378618365812j),(-0.8769217068652174-0.06356871117304808j),(0.3550679713961535+1.0352887874060903j),(-0.2741409193085573-1.2782553633983518j),(0.5282241030843617+0.9170003054442j),(0.5245528301194676+0.04362761550957844j),(-0.5228952268074116-0.7520223555710638j),(-0.8509138375639419+1.6163867894830968j),(-0.11998352249190736-0.5050657850721526j),(0.985406061906684-1.2896637448284305j),(-0.4049346927398629-1.3897141947328346j),0.0
1.82,(0.29152881095361066-0.3757603090011871j),(-0.019479205383865494-0.016815246144872068j),(0.09867954681276127+0.19851404771987127j),(0.10653444493788174-0.027816687189836518j),(-0.3923667941409751+0.1250395470597264j),(-0.07225997181746799+0.015832188359916947j),(-0.10218581519390421-0.12114229323488673j),(0.0004346718328486087+0.000117065268029535j),(0.14194582047010235+0.23005396367423572j),(-0.0001323379847484011-0.001427336815491052j),(-0.05179104655764139-0.017480273271981258j),(0.49708247200661326+0.9966950329476205j),(-0.8747555742341078-0.06087424840118931j),(0.360061054285631+1.0359404748196457j),(-0.2776774142136156-1.2779410164207128j),(0.5269353067136886+0.9149753814378065j),(0.5248714486523762+0.04117397266739395j),(-0.5245326159658978-0.7459736690639827j),(-0.8495504546148359+1.6171911071572964j),(-0.11952497032450106-0.5078878655688194j),(0.9838028279373701-1.2904825447958004j),(-0.4089218743522964-1.3869690076401433j),0.0
