t,S_00,S_01,S_02
0.51,0.030207238150899117,0.04409795684426527,1.0598400993645416
0.52,0.031177967192346005,0.03877858702070032,1.0676810235519307
0.53,0.03208962715683614,0.03396057170359966,1.0756667357351464
0.54,0.032892106853290276,0.02975953857717796,1.0813851879034118
0.55,0.03358455452941475,0.026313855507535337,1.0851391208687853
0.56,0.034200901363639714,0.023743584746480476,1.0886814166669534
0.5700000000000001,0.03476585572859045,0.02210925953167394,1.0926604236473811
0.58,0.03528747443725276,0.021410546517992703,1.097177961657792
0.59,0.0357280592039247,0.02158824862035439,1.0997243403895631
0.6,0.03608082002551615,0.022558020435767056,1.0994495312381265
0.61,0.0363929943579756,0.02423136381829822,1.0981433683472948
0.62,0.036733303686406614,0.026505350267668492,1.0981342757079717
0.63,0.03710515535023385,0.02923191922609849,1.0990266338522434
0.64,0.03746186265550264,0.032184769001758554,1.097846759164034
0.65,0.03781932370141201,0.035195190646713476,1.0950740837802098
0.66,0.03824424406055217,0.03815289332022607,1.0932944966670244
0.67,0.03876928134182317,0.040934880797817146,1.0934149237153816
0.68,0.039363168967938574,0.043353708258257385,1.0937393767725287
0.6900000000000001,0.0399687221541382,0.045208608429313235,1.0919468697609498
0.7000000000000001,0.040646704509487916,0.04650507645830698,1.0909161325994499
0.71,0.041443054070148734,0.04725653909272829,1.09247353989792
0.72,0.04231883714907049,0.0473850385040604,1.0952924160741726
0.73,0.04318717206064295,0.04676835086219226,1.096194997392936
0.74,0.044073043079026084,0.045504809225665785,1.0970141937558722
0.75,0.04503363031416754,0.04375391800106718,1.1002758925978553
0.76,0.04604860582349267,0.04157472461654816,1.1056677896999103
0.77,0.047004701218851724,0.03894346216607605,1.1094417927093891
0.78,0.04788590708071095,0.035983218341096336,1.1118280274317562
0.79,0.048758537625766665,0.03290273260148941,1.1156300377673574
0.8,0.04964613736206304,0.02983945079424531,1.121887722449714
0.81,0.05043797509861263,0.026828199759120288,1.1270659512805055
0.8200000000000001,0.051077096705804015,0.02395512507382009,1.1296414446086187
0.8300000000000001,0.051645020878489545,0.021373601902687542,1.1325778530802855
0.84,0.05220939904609103,0.01918886633203164,1.1378670095868753
0.85,0.05265863687885076,0.017407575437906896,1.141804125138974
0.86,0.05294668676682879,0.01605415450973512,1.142957827944787
0.87,0.053194196122840424,0.015184086841583474,1.1449770559185328
0.88,0.05345828940578304,0.014803066716166173,1.1493114704297285
0.89,0.053630193365727184,0.014852227822533547,1.1519918551767516
0.9,0.05368252034139688,0.015277815911800085,1.1518797855384275
0.91,0.05372316171237449,0.01604899070072137,1.1521573115807642
0.92,0.053832395953829604,0.017118263712047402,1.15481227118659
0.93,0.05392914629952258,0.01837879611423655,1.1568941813024838
0.9400000000000001,0.053951033016602125,0.019716958095300583,1.1560981402399948
0.9500000000000001,0.05398921238992326,0.021084386126128386,1.1552543571163874
0.96,0.05414977821034743,0.022451774601352687,1.1574091155406574
0.97,0.05433709764180503,0.023702886824345976,1.1593898970463012
0.98,0.05448154019334603,0.02473640357000822,1.158984874024315
0.99,0.05466346696803796,0.025553676972442773,1.159001909402984
1.0,0.05495053049359303,0.026160956350251723,1.1613492772425558
1.01,0.055300131772271464,0.02652220659894605,1.1649305204987341
1.02,0.05559053690552425,0.02656209604825727,1.1660375241036194
1.03,0.05585896267603566,0.0263289202668682,1.166463398877232
1.04,0.056188539642128194,0.02590608525699252,1.1688972604203929
1.05,0.056575572035500496,0.025333484773943097,1.1734954354207325
1.06,0.056843033865470564,0.02456515538570963,1.175055430340477
1.07,0.05704763741462867,0.023698631447583555,1.1759561498301445
1.08,0.05728775525997262,0.02284585184539445,1.179393865780067
1.09,0.05750989122179236,0.02203726262658956,1.1838676756831734
1.1,0.057566149231603254,0.021264893485302423,1.1851494692371034
1.11,0.05754574912138204,0.020621415251660388,1.1864133867834488
1.12,0.05755119497541531,0.020185310119320676,1.1904409837553023
1.1300000000000001,0.057482039929275426,0.019943303994944154,1.194281702941028
1.1400000000000001,0.05723662946452773,0.01987305721267116,1.1948624048887564
1.1500000000000001,0.056937727310649056,0.020023149611869524,1.195908768994378
1.16,0.05667714317205683,0.020413307823963237,1.199754436407549
1.17,0.056322395792321574,0.020967737176985673,1.2020746215985025
1.18,0.05584630456888293,0.02164124598065376,1.2019182453765036
1.19,0.05538698280142367,0.022448182762110917,1.203352756683951
1.2,0.05498945722580156,0.023362140376064967,1.2073194334174122
1.21,0.05452365753391787,0.02427500659829493,1.2092903017697385
1.22,0.05398060185458458,0.02513651220641741,1.208890200780162
1.23,0.05350287128343534,0.025975606207356058,1.2104047333808703
1.24,0.05311197611993929,0.02677413310870842,1.214331964568237
1.25,0.052663631322067084,0.027429761194845016,1.2156709684329692
1.26,0.052192908377960555,0.027952354678865827,1.2158650590000741
1.27,0.051816220644704494,0.028405436513619056,1.2185028420810171
1.28,0.05150994716649669,0.028787610142536328,1.222915811713218
1.29,0.05114468305276545,0.0290431848568974,1.2246594277113663
1.3,0.05075413316927453,0.029222992187129808,1.225308058522356
1.31,0.05043022557686661,0.029415919384476935,1.2279524417994827
1.32,0.050161361020031416,0.02965484942322429,1.232412103567139
1.33,0.04978314011627776,0.029886226405277754,1.2329245633306853
1.34,0.049387274348469665,0.03020363251652614,1.2334385551862406
1.35,0.04906453232770554,0.030693752970516467,1.2373195588448016
1.36,0.04871510901597443,0.0313266539008736,1.2411853351326902
1.37,0.04825174501197541,0.0320675133589072,1.2421200654009488
1.3800000000000001,0.04772813301000848,0.032954409158945965,1.2424826020133535
1.3900000000000001,0.04722359083666433,0.034027921565710516,1.2449962627905147
1.4000000000000001,0.046709368906790213,0.03525682145315077,1.2489281297685229
1.41,0.04606942079766561,0.03652576165059208,1.2498691132693278
1.42,0.04534637583686447,0.03782843143603516,1.249719916364391
1.43,0.044634956966002226,0.03919232357071858,1.2517534345395829
1.44,0.04393289139746888,0.04057835208206592,1.2558142957232186
1.45,0.043139392211460556,0.0418423229772503,1.2575051377028972
1.46,0.04227500553786243,0.04296505145740121,1.2576906032794075
1.47,0.04143415928691201,0.044004174888881385,1.2596470811588603
1.48,0.04064393624221994,0.044969928179385624,1.2641489771209227
1.49,0.039812020711295554,0.045732964086194344,1.2667011437324787
1.5,0.03894329602921869,0.046293639995777125,1.267425517867982
1.51,0.038127042781253305,0.04676354471802938,1.269878318136466
1.52,0.03739196727918182,0.0471898111501636,1.2750719259013186
1.53,0.036672914234524276,0.04749443474662249,1.279595918389901
1.54,0.035929981895948496,0.04763595327986465,1.2812577559198806
1.55,0.03521647959645506,0.04771039038599989,1.2829031139053577
1.56,0.03458325170205084,0.047807585029781066,1.2868595710432582
1.57,0.034011814062473965,0.04792321739117199,1.2925105459386264
1.58,0.033428426431667796,0.04797589738719914,1.295846442271136
1.59,0.03282849514640245,0.04798769292299141,1.297027668828478
1.6,0.03226633532428459,0.048066064153801324,1.2993758093180596
1.61,0.03176178572278138,0.0482744676794684,1.3041630309912988
1.62,0.03126648790567573,0.048587034674855666,1.3089674047763395
1.6300000000000001,0.03072324294817888,0.048969568910309805,1.3108209487172993
1.6400000000000001,0.030162248269996236,0.049510725739085056,1.3119207813869576
1.6500000000000001,0.02962071454515962,0.05030880567874706,1.3144254433386449
1.6600000000000001,0.029102509088133277,0.051412835880353155,1.3189222213993026
1.67,0.028540480580503243,0.052746454580793266,1.3212950745939993
1.68,0.02792980226912514,0.05430992229264219,1.321560888653319
1.69,0.027312855779319925,0.05616253191948971,1.3224983098087897
1.7,0.026709473237849928,0.05830271422343995,1.324990385626205
1.71,0.02611595227621304,0.06067574867622034,1.3289608688757555
1.72,0.02549600145389617,0.0631041186749953,1.3313709091282602
1.73,0.024841547038299966,0.06544237734520124,1.3312388793059136
1.74,0.02418384544723196,0.06763622617658796,1.3305263073201654
1.75,0.023580842281529738,0.06970733948800677,1.3327068383173883
1.76,0.023009071162987643,0.07149185404597821,1.336275103545056
1.77,0.02243335285439692,0.0727331045723904,1.3373346017581629
1.78,0.021884070254495035,0.07344664295285672,1.3381035330289124
1.79,0.02140094091199962,0.07371900744826065,1.3412917623683447
1.8,0.02099055087148419,0.07357101307062947,1.3473748709296456
1.81,0.020610864945002902,0.07284261552881995,1.35198232383779
1.82,0.020258893513553186,0.07158027128496555,1.3546483640711977
1.83,0.019963411780248227,0.07001001076667253,1.358437971600614
1.84,0.019738462531889232,0.06830973715793483,1.3645608414897867
1.85,0.019572173430167362,0.06656785020542542,1.3723577127451108
1.86,0.019431135478547693,0.06479080799661519,1.3782471554492408
1.87,0.019304628895889575,0.06308736952679998,1.3816188443216237
1.8800000000000001,0.019206910257970257,0.061647800043664186,1.3848649584397845
1.8900000000000001,0.019150083313959322,0.06062182600012259,1.3895501606286484
1.9000000000000001,0.019129351619190323,0.060063073951239436,1.395914566369011
1.9100000000000001,0.019102804228042537,0.05987941110979161,1.3992350205372408
1.92,0.019062090599927438,0.060065473658326735,1.3991302888882975
1.93,0.01904359648727567,0.06073110440984553,1.4009896039606136
1.94,0.019051809885987116,0.06186233827856284,1.4051537269895102
1.95,0.019064917151233256,0.0633417726458364,1.4092018315351196
1.96,0.01905971262384744,0.06502598644879799,1.4103081286214005
1.97,0.019043674798551895,0.06686666620402912,1.409665594728496
1.98,0.019041597608731097,0.06887400605474418,1.4101077949695815
1.99,0.019068680801916385,0.0710272869003326,1.4129889921176155
2.0,0.01907919376263313,0.0730254863908294,1.4119837621725257
