t,S_00,S_01,S_02
1.34,0.03872023231884393,0.13955314386365322,0.8453735316481071
1.35,0.03834089891826488,0.13752611271042223,0.8476784815395528
1.36,0.037997676121222804,0.13555686210997714,0.8495472249376752
1.37,0.03769457437726172,0.13371157902511233,0.8513490293827495
1.3800000000000001,0.03743494192867544,0.13204496284159042,0.8534217135518763
1.3900000000000001,0.03721559140313842,0.1305646967548533,0.8555660132984478
1.4000000000000001,0.03703263327715442,0.12927520530074707,0.8577056760975558
1.41,0.036878510651230524,0.1281571418143187,0.8594173508961427
1.42,0.03674868359693271,0.12721438972667137,0.8604269769267135
1.43,0.03664308051001832,0.1264784187556036,0.8608234321771809
1.44,0.03656541796200423,0.12599732564772861,0.8610165955176313
1.45,0.03651797253581051,0.12580404796497555,0.8612972940505325
1.46,0.036498746828676126,0.1259056095210956,0.8615943643881342
1.47,0.03650383278353633,0.12629757041451245,0.8617873160711749
1.48,0.03652775299838188,0.12696671642668952,0.8616001039495592
1.49,0.03656576838624695,0.12790192224557298,0.8607652139538213
1.5,0.03661488639187244,0.1290968129385895,0.8591250989968815
1.51,0.03668202207927679,0.13059103578505987,0.8571958286091348
1.52,0.036768632823436564,0.13239657789575338,0.855182434356663
1.53,0.03688000192631731,0.13453674967526202,0.8533746897215765
1.54,0.03701226137593907,0.13699038028731705,0.8515739620876301
1.55,0.03715737391732727,0.1397111139109891,0.8492903411647968
1.56,0.03731060416109572,0.14265397208394512,0.8461539909860556
1.57,0.03747482157369183,0.14580637677809302,0.8422912002770655
1.58,0.03766194443779179,0.14921263427341117,0.838436482956544
1.59,0.037869984596184986,0.15284712319791105,0.8345299657440172
1.6,0.038106100487761245,0.15671732905496452,0.8308806256334187
1.61,0.038367460494404586,0.1607831118184551,0.8273241137694476
1.62,0.03864747118602904,0.16496987112605727,0.8234292850995968
1.6300000000000001,0.0389428178237161,0.16920086575952373,0.8188951464199432
1.6400000000000001,0.03925656442130378,0.17343998891982298,0.8138468858204753
1.6500000000000001,0.039597920471994,0.17771417227220584,0.8088538887299651
1.6600000000000001,0.03997509979433437,0.1820532268623675,0.8043854560846788
1.67,0.04038659000502993,0.1864006757776621,0.8002956834098769
1.68,0.0408259329474765,0.1906774042738981,0.7962670871400824
1.69,0.041287710052669714,0.1947858794936646,0.7919496469288527
1.7,0.04177129897848223,0.19866760333191227,0.7872988306304038
1.71,0.04228132400557404,0.20232936173954535,0.7826404167585863
1.72,0.04282413553553691,0.20581488693956712,0.778425393675781
1.73,0.04340086799301904,0.2091152324289777,0.7747443469164915
1.74,0.044008177587274926,0.21218845504177994,0.7715011861052233
1.75,0.04464078464119584,0.21498299521669822,0.7685312286219165
1.76,0.045294648171719284,0.21745824795015065,0.7657251395881447
1.77,0.0459645025510534,0.21956973038634334,0.7629395373194678
1.78,0.04664985000149071,0.2213332590014468,0.7603077941244542
1.79,0.04734702156852629,0.22274590899208313,0.7578382861783916
1.8,0.04805702351345079,0.22385943062469857,0.7557728438072052
1.81,0.04878127688199783,0.22472999399920762,0.7543343481732189
1.82,0.04951482327470559,0.2253575316321968,0.7534484824362594
1.83,0.0502490914398552,0.22571857225876915,0.7529485067318695
1.84,0.05097315839665295,0.22577222013352372,0.752555728772821
1.85,0.05167774146373313,0.22550463175696395,0.7520872372399655
1.86,0.05235826486003611,0.22495419750914175,0.7515864741488025
1.87,0.053014967054322334,0.22420152544478414,0.7512962222050785
1.8800000000000001,0.05364957821952732,0.2233306532561514,0.7514879593748903
1.8900000000000001,0.05425718761856227,0.22236915148182754,0.7521212612276996
1.9000000000000001,0.05482792131981429,0.22130910078855415,0.7530344005132419
1.9100000000000001,0.05535059841760488,0.2201344040241767,0.7540118195717375
1.92,0.05582109852495242,0.21888357757750992,0.7550796845838422
1.93,0.05622882612616867,0.21754785729784712,0.7560445962047635
1.94,0.05656830507751102,0.21615391255701635,0.756869563075637
1.95,0.05683848839023328,0.21475215801757763,0.7576572446128212
1.96,0.05704069057912405,0.21339870618381107,0.7585728593087326
1.97,0.057176087436146265,0.21213916692083457,0.7597486016835397
1.98,0.05724168207921475,0.21098824857283385,0.7611258850495946
1.99,0.05723229857678391,0.20994263253104817,0.7626222675460554
2.0,0.05711575070247375,0.20883950538622909,0.763214196639294
