t,S_00,S_01
1.58,0.25127606552804516,0.7474606480986116
1.59,0.2518301928752993,0.7472307158181066
1.6,0.2523955970761347,0.746968675652838
1.61,0.25286645745992314,0.7462452597608515
1.62,0.25333413845626057,0.7453973686437162
1.6300000000000001,0.2539372930789283,0.7449323585150753
1.6400000000000001,0.2546435801090307,0.7447188030219276
1.6500000000000001,0.25524961533732915,0.7439987968328932
1.6600000000000001,0.2558138495342882,0.7429579015526941
1.67,0.25651339541376506,0.7422205074208672
1.68,0.25738934535990915,0.7419089029770352
1.69,0.2581802455435465,0.741106471043634
1.7,0.25891057958110353,0.7398633446578818
1.71,0.2597962037906767,0.7389007726323371
1.72,0.26086656372751554,0.7382969219424372
1.73,0.2618633736274903,0.7371809551751999
1.74,0.26286408366741104,0.7357709419362509
1.75,0.26408422296682404,0.7347543736389678
1.76,0.26540236202555656,0.7337233186274461
1.77,0.26664386325936373,0.7320963468486948
1.78,0.26804155917122313,0.7305802173909408
1.79,0.2696629613089788,0.7293722796103652
1.8,0.2712256292724737,0.7275824333883963
1.81,0.2728875538141386,0.7256606731430559
1.82,0.27483517564319326,0.7241662292904951
1.83,0.2767507372775819,0.7221301384425287
1.84,0.27872803381912525,0.7197955682808906
1.85,0.2810042419509891,0.7178745623867491
1.86,0.28329040597084126,0.715502924165165
1.87,0.2856526875154364,0.7128449161378462
1.8800000000000001,0.2883346599998895,0.7106205800003903
1.8900000000000001,0.29098330735270006,0.7078065917584228
1.9000000000000001,0.293732985393515,0.7047610703905526
1.9100000000000001,0.296798271075122,0.7021307748037322
1.92,0.2998117346127833,0.6988659791665447
1.93,0.30298208881727334,0.6955445466040859
1.94,0.3064044139773875,0.6924764138803784
1.95,0.3097617168108277,0.6887646213828386
1.96,0.3133517358074234,0.6852582427561845
1.97,0.31706059177012313,0.6816813366130511
1.98,0.32075766942407485,0.6776612182393804
1.99,0.324652876777602,0.6738341499342982
2.0,0.32859637760236693,0.6698040221444251
