t,B00_z_0000_00,B00_z_0000_01,B00_z_0001_00,B00_z_0001_01,B00_z_0002_00,B00_z_0002_01,B00_z_0003_00,B00_z_0003_01,B00_z_0004_00,B00_z_0004_01,B00_z_0005_00,B00_z_0005_01,B00_z_0006_00,B00_z_0006_01,B00_z_0007_00,B00_z_0007_01,B00_z_0008_00,B00_z_0008_01,B00_z_0009_00,B00_z_0009_01,B01_z_0000_00,B01_z_0000_01
1.82,(1.2125418810556419-2.19841836708163j),(0.26554226842298057+0.42449049491458324j),(-0.8555824994809319+1.9868077069412249j),(-0.23468722740725856+0.5551110927839105j),(0.2571764211969521+1.3048538000707555j),(1.6207493175111152+1.941310753530317j),(0.017355397719649023+0.016063369843293457j),(0.2922000062386556-0.2867447656303205j),(1.6153302405658916+0.09569332265708477j),(0.2053888949510424-1.8120091756652186j),(-1.3953685267395695-1.7319912592069524j),(-1.234315111211705+1.6930690607361076j),(0.4420709017838553+0.22339608709823208j),(-0.21905282497665376+0.8775612004484696j),(0.9222227599248487+0.5606130483496056j),(0.372710339144843+0.11917391394740381j),(0.017595129388798574+0.2528644975908185j),(-0.03825287189941846+0.4400559734734662j),(0.9995335889974397-1.3989032416690885j),(0.9278200251933293-0.3713456409961029j),(1.2125418810556419-2.19841836708163j),(0.26554226842298057+0.42449049491458324j)
1.83,(1.1888989206795748-2.2027577795418476j),(0.23522149911494222+0.39667783429628767j),(-0.8148017075408277+1.9879708485718657j),(-0.20843033610553524+0.5494942345758655j),(0.25146081915303725+1.2596631023583753j),(1.5824706571835747+1.894462811491659j),(0.013554010457739647+0.012798346127606958j),(0.29839041866387683-0.2952099856681209j),(1.6296196623682708+0.0922657828544504j),(0.20365091928914594-1.8869660648328968j),(-1.3830355785772737-1.6514501923815823j),(-1.1941402131404588+1.6884597632193976j),(0.4469848458505011+0.22560008375406057j),(-0.21337326538282345+0.8508325623229975j),(0.9204961648879202+0.5582753472027124j),(0.37780491858643606+0.09978929810174644j),(0.019339171419808975+0.2522585801852615j),(-0.04006043322327101+0.4248021039894557j),(1.0048435284578547-1.4129967242420318j),(0.9191684966210152-0.38719982667951897j),(1.1888989206795748-2.2027577795418476j),(0.23522149911494222+0.39667783429628767j)
1.84,(1.1645996837653314-2.2074509346464906j),(0.20466085421392735+0.3685950065674723j),(-0.7747754040881158+1.9878795052275844j),(-0.18198050804769994+0.5432362946296021j),(0.24645300930816952+1.2155630849231456j),(1.5451871681538212+1.8483495115666033j),(0.009619891825191532+0.009287218666853643j),(0.3047437546808938-0.30391017376825213j),(1.6451755435670077+0.08901592772505622j),(0.2010289276385211-1.9675280626010647j),(-1.3675668734427533-1.5730140195466502j),(-1.1541211713216817+1.6822312705392057j),(0.45175895808786304+0.22786318329174743j),(-0.20812600240678297+0.823902069532142j),(0.9186426449310915+0.5560820713395238j),(0.38330900111142946+0.08007598590010362j),(0.02097923120801003+0.25173257983940756j),(-0.04174091567261977+0.40932624923187483j),(1.0102674960304066-1.4276964616710317j),(0.9104374100271663-0.40382389075739716j),(1.1645996837653314-2.2074509346464906j),(0.20466085421392735+0.3685950065674723j)
1.85,(1.1395931305071725-2.2125215238876543j),(0.17386631645971465+0.3402869071182133j),(-0.7355938412404789+1.986577218312861j),(-0.15538691780912003+0.5363576757154104j),(0.24212499217322245+1.1725938562645524j),(1.5089293287506718+1.8029977263855428j),(0.005551817341623039+0.005522288059327581j),(0.3112595999564489-0.31283738568556163j),(1.6621422636854641+0.08594286183702458j),(0.1973690226498274-2.054270434630062j),(-1.3491920757240958-1.4968956900479717j),(-1.1143940870593831+1.6744131888420963j),(0.45638125913994454+0.23019146586790307j),(-0.2032887152816481+0.7968047945028707j),(0.9166575674366414+0.554040281391529j),(0.38923719715656907+0.06005280204123507j),(0.022500300382722258+0.25128752954241984j),(-0.043285978588352717+0.39364471818194957j),(1.0157894258181017-1.4430367503444343j),(0.90163914705056-0.4212434776794764j),(1.1395931305071725-2.2125215238876543j),(0.17386631645971465+0.3402869071182133j)
1.86,(1.1138273554793867-2.217988641426039j),(0.1428406126871114+0.3118013843828173j),(-0.6973415756594393+1.9841133036350804j),(-0.128697726849619+0.5288838111055272j),(0.23844540702243563+1.1307893468946337j),(1.4737201959993897+1.7584328570373644j),(0.0013490928526843473+0.0014960358202240932j),(0.31793688114001334-0.32198296793970166j),(1.6806849267959345+0.08304369570499548j),(0.19248763539085226-2.1478523136541225j),(-1.3281554743251813-1.4232792588037437j),(-1.0750903697924863+1.6650484159984704j),(0.4608403703034578+0.23259082131862807j),(-0.19883744690472532+0.7695747692279767j),(0.9145361211784985+0.5521565967630183j),(0.39560366172570055+0.03973941434305628j),(0.02388760719277435+0.25092386556646634j),(-0.044687242745336586+0.377774582649396j),(1.0213924215718535-1.459053446449735j),(0.8927859350668919-0.43948367482300826j),(1.1138273554793867-2.217988641426039j),(0.1428406126871114+0.3118013843828173j)
1.87,(1.0872497317801597-2.223866281490879j),(0.1115832208538341+0.2831891626045198j),(-0.6600967167936159+1.980542123027373j),(-0.10195962625326768+0.5208448470923926j),(0.23538014974616792+1.09017731809276j),(1.439575823190513+1.7146785610210196j),(-0.002988400218020655-0.002798822502193157j),(0.324773842268315-0.3313376105625337j),(1.700993312229071+0.08031287085960062j),(0.18616457487976418-2.2490325925210235j),(-1.304711749587501-1.3523187246854649j),(-1.0363350404927218+1.6541921094609675j),(0.4651255605030049+0.23506688786141006j),(-0.1947468031729219+0.7422448635735333j),(0.9122733238622969+0.5504371354395613j),(0.4024219937881006+0.019156238463542728j),(0.025126724874184714+0.2506413996916506j),(-0.0459363373086678+0.3617336046926047j),(1.0270587997494618-1.4757839571559184j),(0.8838896547953253-0.4585689692853483j),(1.0872497317801597-2.223866281490879j),(0.1115832208538341+0.2831891626045198j)
1.8800000000000001,(1.0598070759094915-2.230162854137518j),(0.08009045711811633+0.25450378181726346j),(-0.6239303020197716+1.975922294653767j),(-0.07521744555140342+0.5122752565278653j),(0.23289297993551022+1.0507794672579969j),(1.4065057466279445+1.6717565346392742j),(-0.007460162112678527-0.00736927961367912j),(0.331768024863582-0.34089140072988455j),(1.723286758883342+0.07774124030912062j),(0.17813408176176215-2.358689458301991j),(-1.279121762619408-1.2841376099693813j),(-0.9982452665335557+1.6419104376112847j),(0.4692267824395084+0.23762499480732818j),(-0.19099016266981916+0.7148466985438544j),(0.9098640339108371+0.5488874569058403j),(0.40970513119781876-0.0016756505945654428j),(0.026203675439022304+0.2504392974419855j),(-0.04702495202996729+0.3455401669737072j),(1.0327701202976936-1.4932672184439981j),(0.8749616439325733-0.4785232122702559j),(1.0598070759094915-2.230162854137518j),(0.08009045711811633+0.25450378181726346j)
1.8900000000000001,(1.031445841245102-2.2368807210558175j),(0.04835564280072713+0.22580155504594027j),(-0.5889058037773228+1.97031586529092j),(-0.04851383325849262+0.503213395235022j),(0.23094610375281532+1.0126116160763654j),(1.3745135206864918+1.6296863491054847j),(-0.01206503519844695-0.012221974332344586j),(0.3389162520003504-0.35063387695592246j),(1.7478202492824215+0.07531480835908771j),(0.16807320733209816-2.477844576821749j),(-1.2516484962378625-1.2188292335040551j),(-0.960929154679337+1.6282791682931814j),(0.47313469878118564+0.24027010992372905j),(-0.1875398932248742+0.6874105923111234j),(0.9073029667965067+0.5475125083817342j),(0.41746524158339243-0.0227346001576907j),(0.027105028294265764+0.2503160625555769j),(-0.04794489417972576+0.3292132060454455j),(1.038507203303134-1.5115436589138986j),(0.8660124988830111-0.4993695905715724j),(1.031445841245102-2.2368807210558175j),(0.04835564280072713+0.22580155504594027j)
1.9000000000000001,(1.0021123484039527-2.244015753535975j),(0.016369350455865878+0.1971415413012756j),(-0.5550787695788668+1.9637874675123006j),(-0.021889012016749417+0.493701013757936j),(0.22950072194420754+0.9756839674650569j),(1.3435972823230304+1.5884853381055384j),(-0.016801168359590467-0.017363125285007507j),(0.3462146165881162-0.3605540835556326j),(1.774892052821863+0.07301299128233618j),(0.1555865696298437-2.6076932719878947j),(-1.2225532582533747-1.156457607331865j),(-0.9244848162272153+1.613382149885337j),(0.476840699374002+0.24300679192420274j),(-0.18436757218536765+0.6599655362782453j),(0.9045847162014513+0.5463165745685646j),(0.42571360968889743-0.04399845494366222j),(0.027817993203311794+0.2502695278530976j),(-0.04868814958512912+0.31277214844954176j),(1.0442501298402806-1.5306551489427003j),(0.8570518766617151-0.5211306042728675j),(1.0021123484039527-2.244015753535975j),(0.016369350455865878+0.1971415413012756j)
1.9100000000000001,(0.9717530609764836-2.251556915372359j),(-0.01588027226891191+0.16858553142407787j),(-0.5224965919322285+1.9564034834906168j),(0.0046193914153979596+0.48378273701194624j),(0.22851753505504913+0.9400014174773783j),(1.3137503284446128+1.5481685333161816j),(-0.021665986027454148-0.02279846081366369j),(0.35365847408563983-0.3706406251099251j),(1.8048534259748532+0.07080619579101129j),(0.14018614332305757-2.749642521080569j),(-1.1920922358314294-1.0970588696221475j),(-0.8889997063749764+1.5973097389583624j),(0.48033691051644256+0.24583914840998064j),(-0.1814442075691114+0.6325391980344752j),(0.9017037802597223+0.5453032310938404j),(0.43446052167804594-0.06544462595895442j),(0.02833050719902458+0.25029685261022405j),(-0.04924694702380282+0.29623684940352185j),(1.0499782255666925-1.5506449345824451j),(0.8480882990096769-0.5438280494034247j),(0.9717530609764836-2.251556915372359j),(-0.01588027226891191+0.16858553142407787j)
1.92,(0.9403149150657342-2.2594858744302826j),(-0.0484071028279812+0.14019804225447477j),(-0.4911984018770345+1.9482312352176063j),(0.03097644356845732+0.473505524032505j),(0.22795720042065293+0.9055639089689567j),(1.2849616919163516+1.5087486434432198j),(-0.026656162529617902-0.028533145574786083j),(0.36124243982799387-0.3808817206978303j),(1.8381210875263259+0.06865241102096088j),(0.12126414774438499-2.90535929964536j),(-1.1605134659401584-1.0406431561948404j),(-0.8545502292421999+1.5801572247334217j),(0.48361619737502526+0.24877079944860997j),(-0.1787404575860656+0.6051579477783164j),(0.8986545931018909+0.5444753018529472j),(0.44371514694524444-0.08705015390039202j),(0.02863131514347775+0.25039452648221766j),(-0.04961382511608164+0.27962753376692423j),(1.0556700258710936-1.5715575555615697j),(0.8391289606811063-0.5674830039309708j),(0.9403149150657342-2.2594858744302826j),(-0.0484071028279812+0.14019804225447477j)
1.93,(0.9077457107186864-2.267776647811502j),(-0.08122657043130607+0.11204631300619726j),(-0.46121507712303367+1.9393382184751562j),(0.057149933488780856+0.4629181192705008j),(0.22778073775438212+0.8723668147496114j),(1.2572167043848663+1.470236071702362j),(-0.03176760240466373-0.03457170442844012j),(0.36896039111019996-0.3912652576900531j),(1.8751899999133053+0.06649279469400177j),(0.09805700794298959-3.07682675325666j),(-1.1280542631111095-0.9871968084083762j),(-0.8212015911071606+1.5620232947845898j),(0.486672160616331+0.25180484685452614j),(-0.17622684631911775+0.5778469046121244j),(0.8954315618801582+0.5438348204695286j),(0.45348541801387354-0.10879176793578187j),(0.02871004370402985+0.2505583799722911j),(-0.049781700765171036+0.26296473891002464j),(1.0613032216671254-1.593438746691481j),(0.8301795437481116-0.5921158151405866j),(0.9077457107186864-2.267776647811502j),(-0.08122657043130607+0.11204631300619726j)
1.94,(0.8739945726607635-2.276395287012186j),(-0.11435511221259606+0.08420029615878268j),(-0.4325693537329696+1.9297913950468213j),(0.08311034005550824+0.45207050583471453j),(0.22794988210171271+0.8404013390900675j),(1.230497536411891+1.4326389663015626j),(-0.036995427282313184-0.04091794433026966j),(0.37680547413226295-0.401778844926917j),(1.9166604833953218+0.06424401845663055j),(0.06959363411557706-3.2664343981241193j),(-1.0949391233143666-0.9366848161241331j),(-0.7890078776028957+1.5430085793288482j),(0.4894991283029169+0.2549438491334079j),(-0.17387397363126011+0.550629999046739j),(0.8920291093991398+0.5433829961315262j),(0.46377790914566475-0.13064594092167625j),(0.028557268576910055+0.2507836013796914j),(-0.049743938119077104+0.24626925905941327j),(1.0668545852391549-1.6163353218798817j),(0.8212440396262818-0.6177460861568165j),(0.8739945726607635-2.276395287012186j),(-0.11435511221259606+0.08420029615878268j)
1.95,(0.8390124866894964-2.285299611134399j),(-0.14780956277608456+0.056732633691733564j),(-0.40527602892892656+1.9196565546002007j),(0.10883074510272789+0.4410133698314164j),(0.2284273845541014+0.8096549277364761j),(1.204783707590868+1.3959632983624146j),(-0.04233396986998911-0.047574875055108726j),(0.38477011587033577-0.41240986513056965j),(1.9632563880583687+0.061789444139694207j),(0.03462723786728711-3.477065945820993j),(-1.0613781027666218-0.8890533999326563j),(-0.758012325919945+1.5232143036420251j),(0.49209214404886487+0.25818980196845737j),(-0.17165271761456263+0.5235300480797076j),(0.8884417224125776+0.5431201841050621j),(0.4745977143392181-0.152588942275565j),(0.028164574837480492+0.25106476010832574j),(-0.04949441697319911+0.2295620906650943j),(1.072299875883952-1.6402950398187224j),(0.8123245803651998-0.6443926591205734j),(0.8390124866894964-2.285299611134399j),(-0.14780956277608456+0.056732633691733564j)
1.96,(0.8027529165993247-2.294438998029871j),(-0.18160648200699075+0.029718608131323078j),(-0.3793422418878691+1.9089977545520533j),(0.1342867010974098+0.4297975835886741j),(0.2291772624207811+0.7801116779371823j),(1.1800525613093518+1.3602129618023j),(-0.047776775516001485-0.054544629693839414j),(0.3928460408983013-0.42314552642545267j),(2.0158675822386183+0.058963712361725366j),(-0.0084653130410825-3.712246144413686j),(-1.0275656536791076-0.844232645771316j),(-0.7282477604058434+1.5027410701848638j),(0.49444695236034103+0.26154412406162814j),(-0.16953442811491085+0.49656883931420853j),(0.884664005567674+0.543045861280802j),(0.4859483254637363-0.17459688985061647j),(0.027524610330776363+0.25139583616195893j),(-0.049027599500210836+0.21286437832290867j),(1.0776137254506675-1.6653664502531624j),(0.8034212805809283-0.6720735923410782j),(0.8027529165993247-2.294438998029871j),(-0.18160648200699075+0.029718608131323078j)
1.97,(0.7651725045453533-2.3037542451412523j),(-0.21576142731494477+0.0032360567287358817j),(-0.35476781926722456+1.897876843182945j),(0.159456062751263+0.4184737141621348j),(0.2301650015556819+0.7517527413438726j),(1.15627970059231+1.3253898899458034j),(-0.053316611736662425-0.06182838597245815j),(0.40102429314389765-0.4339729128618674j),(2.0755932400398938+0.05553163429745224j),(-0.06182470452092783-3.976311922876451j),(-0.9936798856899964-0.8021391163787607j),(-0.6997371591252451+1.4816877843866625j),(0.49655998200159274+0.265007648095337j),(-0.16749111005704495+0.4697672207543219j),(0.8806907408851595+0.5431586071637807j),(0.49783151135900366-0.19664580225981507j),(0.026631132037357636+0.2517702555972767j),(-0.04833859418585322+0.19619736079317102j),(1.0827695042600418-1.691598719557185j),(0.7945320912436267-0.7008061286118755j),(0.7651725045453533-2.3037542451412523j),(-0.21576142731494477+0.0032360567287358817j)
1.98,(0.7262318552636627-2.3131775136535544j),(-0.2502881780643486-0.0226347637863288j),(-0.3315456725798923+1.886353068405598j),(0.18431879218606406+0.40709156217102177j),(0.23135771425620116+0.7245567139644727j),(1.1334393830010396+1.2914941840032448j),(-0.058945486000051076-0.06942628954118574j),(0.4092952625241649-0.44487903385454175j),(2.1438050612582065+0.051155635411159764j),(-0.12831635196170857-4.274648616953156j),(-0.9598822120846185-0.7626783766749659j),(-0.6724943196600077+1.460150731070748j),(0.49842832813109067+0.26858061654880055j),(-0.16549559546032275+0.44314519313301215j),(0.8765169525535501+0.5434560907738639j),(0.5102471988369829-0.21871165315875088j),(0.025479045359038565+0.25218093165125055j),(-0.04742321586629614+0.17958231668040292j),(1.0877391682818-1.7190414341522904j),(0.7856526663830439-0.730606651813808j),(0.7262318552636627-2.3131775136535544j),(-0.2502881780643486-0.0226347637863288j)
1.99,(0.685896401515186-2.3226323712435994j),(-0.2851979218492774-0.047811374942999765j),(-0.3096622353204675+1.8744827719930206j),(0.20885674716256974+0.3956997347636517j),(0.23272425662306875+0.6985000085808991j),(1.111504873867122+1.2585242490078983j),(-0.06465467195354743-0.07733738046876547j),(0.41764871636690853-0.45585087246121114j),(2.2222371662303866+0.04534492885298691j),(-0.2118407268858296-4.6140155634366655j),(-0.9263173337096064-0.7257473832091245j),(-0.646524594354871+1.4382228024571717j),(0.5000497338494357+0.2722626820859812j),(-0.16352170318127227+0.4167220018898837j),(0.8721379766898518+0.5439350639754904j),(0.5231933566457072-0.2407704290178726j),(0.024064436268320246+0.25262031120426076j),(-0.04627804080474511+0.16304050937858458j),(1.0924930888675353-1.7477443801213846j),(0.77677624364742-0.7614906289312516j),(0.685896401515186-2.3226323712435994j),(-0.2851979218492774-0.047811374942999765j)
2.0,(0.6441373444163955-2.3320339500165543j),(-0.32049841454777406-0.0722093498348313j),(-0.2890979288255032+1.8623191667948569j),(0.23305346146759087+0.38434525540042874j),(0.2342353095488013+0.6735572062806789j),(1.090448758329576+1.2264769334777543j),(-0.07043474416665543-0.08555952424962802j),(0.4260738354883838-0.4668754324353735j),(2.3130928413858465+0.037378697367235605j),(-0.3177960573719424-5.0029514068304834j),(-0.893113510304705-0.6912367004116593j),(-0.6218256679235336+1.4159928737254777j),(0.5014225716931431+0.2760529122271014j),(-0.16154438554934772+0.390516226205178j),(0.8675495355725575+0.5445913617973795j),(0.5366658836083821-0.2627981918901248j),(0.022384596256962618+0.25308042618837234j),(-0.04490045581259697+0.1465931309370755j),(1.096999866776837-1.7777572972056193j),(0.7678935395558412-0.7934725346846263j),(0.6441373444163955-2.3320339500165543j),(-0.32049841454777406-0.0722093498348313j)
