t,S_00,S_01
1.35,0.187074031182444,0.8125293293580298
1.36,0.18935232062305765,0.8104138340897816
1.37,0.1915710093127715,0.808219848082149
1.3800000000000001,0.19370941480861165,0.8058928037767389
1.3900000000000001,0.19583786648126272,0.8037526758115765
1.4000000000000001,0.19795856366624237,0.8018054819399032
1.41,0.20001976298305876,0.7997694506678705
1.42,0.20200848226444487,0.7975886735534412
1.43,0.2039856606429497,0.795561682220141
1.44,0.2059717243078877,0.7937723888868968
1.45,0.20791828596349377,0.7919180495960065
1.46,0.20980468289897586,0.7898573893601804
1.47,0.21167493914908425,0.7878150359845352
1.48,0.21358365602869225,0.7860482236115881
1.49,0.21549506723326683,0.7843220526417239
1.5,0.2173713032185769,0.7823695599960987
1.51,0.2192348466487128,0.780272368833731
1.52,0.2211496421665396,0.7783507990627917
1.53,0.22313359591856982,0.7766498733115764
1.54,0.22511757942276028,0.7747606010022706
1.55,0.22709174966679554,0.7725579454254713
1.56,0.22911516089394451,0.7703100851712773
1.57,0.2312547488213541,0.7683281370704574
1.58,0.23347824480608087,0.7664057525237384
1.59,0.23570740324274195,0.7641125704416788
1.6,0.23797524186140548,0.761531710640726
1.61,0.2403638304034769,0.7590352850093893
1.62,0.24292557449553684,0.7568154693152164
1.6300000000000001,0.24554912935654394,0.7543533462315176
1.6400000000000001,0.24820025916037994,0.7514285851726805
1.6500000000000001,0.250974074782899,0.7484038692755458
1.6600000000000001,0.25395365874093756,0.7456241035958641
1.67,0.2570787664079925,0.7428036790642947
1.68,0.26023685159894183,0.7394487704921154
1.69,0.2635188535335943,0.7358621872031736
1.7,0.2670435912937107,0.7325081331628631
1.71,0.2707747444516627,0.7292186981308688
1.72,0.274527039819492,0.7252730636227137
1.73,0.27840666934240593,0.7210073123901316
1.74,0.2825642726963248,0.7169874973004015
1.75,0.28694958178963864,0.7130133206633441
1.76,0.2913623602885352,0.708352933608775
1.77,0.29594297935793634,0.7034597827496528
1.78,0.3008388320753482,0.6988696160209893
1.79,0.30588885796630466,0.6940255594905417
1.8,0.310986870173047,0.688537741777575
1.81,0.3163474845839784,0.6831357168629814
1.82,0.3219944482145283,0.6779200516395778
1.83,0.3276640400999856,0.6720216993032296
1.84,0.333506537140927,0.6659189228967617
1.85,0.33967589588509434,0.6601608314023146
1.86,0.3458994955617378,0.6538903932069522
1.87,0.3522190563975487,0.6472244280027684
1.8800000000000001,0.35885009194432205,0.6409157831405272
1.8900000000000001,0.36555655497570344,0.6342556413654954
1.9000000000000001,0.3723096501709154,0.6271462021120665
1.9100000000000001,0.37935007795963405,0.6204147487790698
1.92,0.38644050577684136,0.6133781820898356
1.93,0.39354341284143957,0.6059202781742087
1.94,0.4009116100429317,0.5989038749834534
1.95,0.4082741631757515,0.5915672124660825
1.96,0.4156155165141582,0.583865698517787
1.97,0.42318954759301447,0.576664505431511
1.98,0.430696048666125,0.5691328733832389
1.99,0.43815659138371305,0.5613437474929959
2.0,0.4457013311523589,0.5537985520440666
